,ioi,datafile,species,individual,coda,datafile_num
1206,0.42012499999999897,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1207,0.41982499999999895,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1208,0.429375,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1209,0.42435833333333395,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1210,0.4239083333333329,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1211,0.41726666666666606,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1212,0.4188916666666671,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1213,0.424283333333332,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1214,0.426375,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1215,0.429958333333335,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1216,0.4339583333333329,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1217,0.452958333333335,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1218,0.4823416666666671,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1219,0.464699999999997,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1220,0.4513083333333329,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1221,0.457866666666668,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1222,0.463566666666669,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1223,0.45921666666666605,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1224,0.456466666666664,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1225,0.42790000000000106,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1226,0.42689166666666606,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1227,0.42531666666667106,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1228,0.462274999999998,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1229,0.438766666666666,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1230,0.430791666666664,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1231,0.4330083333333329,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1232,0.4225166666666671,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1233,0.431883333333332,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1234,0.4361250000000039,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1235,0.440766666666669,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1236,0.44818333333333293,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1237,0.46812500000000107,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1238,0.46393333333333,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1239,0.443808333333337,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1240,0.425608333333329,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1241,0.411991666666665,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1242,0.4179666666666721,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1243,0.41592499999999394,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1244,0.430800000000005,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1245,0.415025,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1246,0.4222833333333329,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1247,0.42588333333333095,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1248,0.443991666666669,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1249,0.437208333333331,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1250,0.44589166666666796,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1251,0.44043333333333096,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1252,0.434158333333336,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1253,0.43449166666666605,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1254,0.490833333333335,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1255,0.542249999999996,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1256,0.48277500000000395,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1257,0.446333333333335,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1258,0.443499999999993,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1259,0.442558333333338,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1260,0.44094166666666706,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1261,0.435958333333332,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1262,0.442625,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1263,0.4471416666666671,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1264,0.44400833333333595,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1265,0.46197499999999503,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1266,0.46910833333333796,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1267,0.461599999999997,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1268,0.44509999999999605,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1269,0.45816666666667105,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1270,0.48254999999999604,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1271,0.507100000000001,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1272,0.498791666666669,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1273,0.470383333333331,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1274,0.45478333333333903,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1275,0.45121666666665994,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1276,0.44735833333333397,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1277,0.455550000000002,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1278,0.458208333333332,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1279,0.459366666666668,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1280,0.44910000000000105,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1281,0.442258333333335,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1282,0.446216666666665,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1283,0.45204166666666606,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1284,0.45374166666666604,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1285,0.44505833333333594,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1286,0.44853333333333,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1287,0.44391666666666707,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1288,0.4351666666666671,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1289,0.42468333333333397,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1290,0.43039999999999895,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1291,0.432866666666669,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1292,0.432183333333334,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1293,0.4355916666666671,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1294,0.44385833333333097,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1295,0.43971666666666903,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1296,0.444941666666665,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1297,0.444299999999998,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1298,0.434791666666669,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1299,0.43671666666666903,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1300,0.436541666666656,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1301,0.44260833333333904,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1302,0.44835000000000497,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1303,0.441033333333323,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1304,0.4352916666666721,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1305,0.42924166666667,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1306,0.431058333333326,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1307,0.43641666666667295,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1308,0.449133333333336,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1309,0.43804999999999,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1310,0.43846666666667,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1311,0.436958333333337,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1312,0.441833333333335,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1313,0.44599166666667106,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1314,0.45130833333333,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1315,0.449583333333337,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1316,0.4686916666666579,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1317,0.455491666666674,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1318,0.43645833333333395,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1319,0.4347416666666671,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1320,0.43483333333333,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1321,0.439733333333336,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1322,0.449275,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1323,0.44261666666666605,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1324,0.44100833333332895,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1325,0.441549999999992,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1326,0.45030000000001297,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1327,0.452549999999988,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1328,0.470558333333344,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1329,0.54805833333333,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1330,0.5763916666666661,sw114a002_coda_09.xls,Physeter macrocephalus,sw114a,9,002
1331,0.552058333333333,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1332,0.537683333333333,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1333,0.4924083333333329,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1334,0.48079166666666706,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1335,0.48048333333333293,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1336,0.47700000000000004,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1337,0.72645,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1338,0.649525,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1339,0.5462250000000011,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1340,0.4707,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1341,0.4534833333333329,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1342,0.463725,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1343,0.462675,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1344,0.4523666666666671,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1345,0.4548666666666671,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1346,0.61345,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1347,0.643316666666665,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1348,0.594900000000001,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1349,0.542425,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1350,0.5174583333333339,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1351,0.479683333333332,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1352,0.527166666666668,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1353,0.623749999999999,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1354,0.5922833333333329,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1355,0.6059416666666679,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1356,0.583983333333332,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1357,0.587041666666666,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1358,0.569266666666667,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1359,0.634725,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1360,0.627166666666668,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1361,0.571483333333333,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1362,0.58745,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1363,0.599383333333332,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1364,0.571616666666667,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1365,0.509691666666665,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1366,0.4727083333333329,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1367,0.489500000000003,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1368,0.5039416666666661,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1369,0.674274999999998,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1370,0.619908333333335,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1371,0.5215500000000011,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1372,0.518224999999997,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1373,0.4732666666666671,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1374,0.448158333333332,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1375,0.49336666666666706,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1376,0.5000416666666679,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1377,0.604233333333333,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1378,0.678783333333335,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1379,0.60885833333333,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1380,0.557083333333335,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1381,0.549641666666666,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1382,0.5477583333333339,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1383,0.5563749999999991,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1384,0.503475000000002,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1385,0.4611333333333329,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1386,0.440541666666665,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1387,0.4355916666666671,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1388,0.44271666666666604,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1389,0.44630000000000397,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1390,0.44496666666666607,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1391,0.435049999999997,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1392,0.465575000000001,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1393,0.5096666666666679,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1394,0.6851833333333349,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1395,0.586816666666664,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1396,0.488066666666668,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1397,0.46954999999999797,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1398,0.4723916666666671,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1399,0.4698083333333329,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1400,0.46474166666666905,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1401,0.446016666666665,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1402,0.439100000000003,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1403,0.43497499999999395,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1404,0.73296666666667,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1405,0.597741666666664,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1406,0.48456666666666603,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1407,0.44420000000000204,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1408,0.4437,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1409,0.44200833333333395,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1410,0.45598333333333596,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1411,0.438616666666668,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1412,0.4469583333333279,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1413,0.45975,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1414,0.490758333333339,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1415,0.461741666666661,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1416,0.577575000000003,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1417,0.5500249999999979,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1418,0.521391666666666,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1419,0.505566666666667,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1420,0.508383333333335,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1421,0.5174666666666641,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1422,0.515500000000003,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1423,0.504449999999999,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1424,0.663266666666665,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1425,0.5787583333333329,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1426,0.533775000000006,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1427,0.5083583333333339,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1428,0.497466666666661,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1429,0.48492500000000394,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1430,0.469458333333336,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1431,0.469133333333332,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1432,0.459699999999998,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1433,0.45750000000000296,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1434,0.462824999999995,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1435,0.456299999999999,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1436,0.45109166666667,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1437,0.45743333333333397,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1438,0.467399999999998,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1439,0.47964999999999897,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1440,0.6674416666666689,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1441,0.54313333333333,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1442,0.47069166666666706,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1443,0.471058333333339,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1444,0.49956666666666605,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1445,0.607758333333329,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1446,0.496775,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1447,0.476875,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1448,0.5363083333333379,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1449,0.637158333333332,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1450,0.641841666666664,sw114a002_coda_10.xls,Physeter macrocephalus,sw114a,10,002
1451,0.5378,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1452,0.5405666666666671,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1453,0.5077916666666671,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1454,0.4803333333333329,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1455,0.4727,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1456,0.639466666666667,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1457,0.7044666666666658,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1458,0.6566,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1459,0.558541666666667,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1460,0.4965,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1461,0.809358333333333,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1462,0.5959083333333339,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1463,0.5401499999999989,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1464,0.47838333333333294,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1465,0.4512666666666671,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1466,0.48119166666666796,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1467,0.753349999999999,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1468,0.715025000000001,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1469,0.5599166666666661,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1470,0.4958166666666661,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1471,0.4694666666666671,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1472,0.491425,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1473,0.5034166666666661,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1474,0.53515,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1475,0.5523416666666671,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1476,0.537733333333334,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1477,0.5220666666666671,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1478,0.511566666666665,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1479,0.48205000000000103,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1480,0.472508333333334,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1481,0.45506666666666706,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1482,0.453183333333332,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1483,0.44881666666666603,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1484,0.454825,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1485,0.4591416666666671,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1486,0.459925000000002,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1487,0.47025833333333394,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1488,0.49307499999999704,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1489,0.5439833333333329,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1490,0.43786666666666796,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1491,0.46044166666666797,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1492,0.6805999999999979,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1493,0.642958333333333,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1494,0.47133333333333394,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1495,0.452400000000001,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1496,0.44614166666666605,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1497,0.442375000000002,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1498,0.455499999999997,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1499,0.459416666666669,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1500,0.4529083333333329,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1501,0.45169999999999894,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1502,0.450225,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1503,0.45802499999999896,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1504,0.464508333333335,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1505,0.424916666666665,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1506,0.43679166666666797,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1507,0.44209166666666605,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1508,0.452208333333335,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1509,0.430591666666665,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1510,0.44922500000000204,sw114a002_coda_11.xls,Physeter macrocephalus,sw114a,11,002
1511,0.727158333333333,sw114a002_coda_12.xls,Physeter macrocephalus,sw114a,12,002
1512,0.5244166666666671,sw114a002_coda_12.xls,Physeter macrocephalus,sw114a,12,002
1513,0.465375,sw114a002_coda_12.xls,Physeter macrocephalus,sw114a,12,002
1514,0.450625,sw114a002_coda_12.xls,Physeter macrocephalus,sw114a,12,002
