start [seconds];end [seconds];frog species;recording;sequence within recording;ioi* [seconds];situation;* in this case end-to-end intervals
94,556012;94,91354;WSF;30;WSF 2;1,489322;competitor present;
96,270782;96,402862;WSF;30;WSF 2;0,567036;competitor present;
96,884501;96,969898;WSF;30;WSF 2;;competitor present;
98,841798;99,249426;ESF;30;;;;
101,248852;101,390042;ESF;30;ESF 1;1,045258;competitor present;
102,323715;102,4353;ESF;30;ESF 1;0,865355;competitor present;
102,986395;103,300655;ESF;30;ESF 1;0,496441;competitor present;
103,446399;103,797096;ESF;30;ESF 1;0,514659;competitor present;
103,970167;104,311755;ESF;30;ESF 1;2,23626;competitor present;
106,181378;106,548015;ESF;30;ESF 1;0,933673;competitor present;
107,135546;107,481688;ESF;30;ESF 1;0,987188;competitor present;
108,105655;108,468876;ESF;30;ESF 1;1,08511;competitor present;
109,171408;109,553986;ESF;30;ESF 1;1,781445;competitor present;
110,89584;111,335431;ESF;30;ESF 1;0,6568;competitor present;
111,526782;111,992231;ESF;30;ESF 1;1,448064;competitor present;
112,974846;113,440295;ESF;30;ESF 1;0,925727;competitor present;
113,936774;114,366022;ESF;30;ESF 1;0,703345;competitor present;
114,841814;115,069367;ESF;30;ESF 1;;competitor present;
115,271062;115,689966;WSF;30;;;;
116,869104;117,127687;ESF;30;;;;
118,001697;118,182705;ESF;30;;;;
118,606781;119,030857;WSF;30;;;;
;;;;;;;
0,846077;1,14068;ESF;31;;;;
1,650068;1,95483;ESF;31;;;;
1,95483;2,14059;ESF;31;;;;
5,057596;5,60907;WSF;31;;;;
5,60907;6,234558;ESF;31;;;;
8,975964;9,353288;WSF;31;;;;
9,430204;9,753832;ESF;31;;;;
10,581043;10,863311;ESF;31;;;;
12,236916;12,605533;ESF;31;;;;
13,072834;13,409524;WSF;31;;;;
13,560454;13,89424;ESF;31;;;;
16,294603;16,904127;WSF;31;;;;
17,316281;17,782132;WSF;31;;;;
18,207347;18,671746;WSF;31;;;;
19,377052;19,683265;ESF;31;;;;
20,487256;20,819592;ESF;31;;;;
26,247256;26,710204;WSF;31;;;;
26,98449;27,271837;ESF;31;;;;
28,993016;29,410975;WSF;31;;;;
29,469025;29,6722;ESF;31;;;;
29,959546;30,290431;WSF;31;WSF 1;0,914286;competitor present;
30,989932;31,204717;WSF;31;WSF 1;2,090145;competitor present;
32,791348;33,294862;WSF;31;WSF 1;1,639567;competitor present;
34,497001;34,934429;WSF;31;WSF 1;1,276093;competitor present;
35,787256;36,210522;WSF;31;WSF 1;1,217875;competitor present;
37,112127;37,428397;WSF;31;WSF 1;0,865414;competitor present;
37,979115;38,293811;WSF;31;WSF 1;0,662436;competitor present;
38,606934;38,956247;WSF;31;WSF 1;1,339032;competitor present;
39,816941;40,295279;WSF;31;WSF 1;1,800063;competitor present;
41,675222;42,095342;WSF;31;WSF 1;1,883457;competitor present;
43,406052;43,978799;WSF;31;WSF 1;;competitor present;
44,244717;44,611338;ESF;31;;;;
45,357168;45,744245;ESF;31;;;;
46,923923;47,485285;WSF;31;WSF 2;0,589197;competitor present;
47,624465;48,074482;WSF;31;WSF 2;0,552083;competitor present;
48,366761;48,626565;WSF;31;WSF 2;2,169669;competitor present;
50,387971;50,796234;WSF;31;WSF 2;0,623219;competitor present;
50,868917;51,419453;WSF;31;WSF 2;0,647962;competitor present;
51,716371;52,067415;WSF;31;WSF 2;0,497957;competitor present;
52,181852;52,565372;WSF;31;WSF 2;0,47476;competitor present;
52,712285;53,040132;WSF;31;WSF 2;0,28764;competitor present;
53,052504;53,327772;WSF;31;WSF 2;1,676351;competitor present;
54,679369;55,004123;WSF;31;WSF 2;0,465482;competitor present;
55,120107;55,469605;WSF;31;WSF 2;0,867558;competitor present;
55,897971;56,337163;WSF;31;WSF 2;1,834089;competitor present;
57,602159;58,171252;WSF;31;WSF 2;0,903127;competitor present;
58,676941;59,074379;WSF;31;WSF 2;0,637137;competitor present;
59,317171;59,711516;WSF;31;WSF 2;0,915498;competitor present;
59,989877;60,627014;WSF;31;WSF 2;0,590744;competitor present;
60,92084;61,217758;WSF;31;WSF 2;0,429913;competitor present;
61,217758;61,647671;WSF;31;WSF 2;2,820724;competitor present;
63,925592;64,468395;WSF;31;WSF 2;0,849001;competitor present;
64,7715;65,317396;WSF;31;WSF 2;1,046947;competitor present;
65,891129;66,364343;WSF;31;WSF 2;0,272175;competitor present;
66,392179;66,636518;WSF;31;WSF 2;0,801061;competitor present;
66,859207;67,437579;WSF;31;WSF 2;0,794875;competitor present;
67,830377;68,232454;WSF;31;WSF 2;0,723738;competitor present;
68,374727;68,956192;WSF;31;WSF 2;0,872198;competitor present;
69,219089;69,82839;WSF;31;WSF 2;0,733017;competitor present;
70,218095;70,561407;WSF;31;WSF 2;0,717553;competitor present;
70,77791;71,27896;WSF;31;WSF 2;0,797968;competitor present;
71,594436;72,076928;WSF;31;WSF 2;0,519607;competitor present;
72,259409;72,596535;WSF;31;WSF 2;0,680438;competitor present;
72,930568;73,276973;WSF;31;WSF 2;1,079422;competitor present;
73,629563;74,356395;WSF;31;WSF 2;0,828897;competitor present;
74,616198;75,185292;WSF;31;WSF 2;0,244339;competitor present;
75,185292;75,429631;WSF;31;WSF 2;0,881476;competitor present;
75,831708;76,311107;WSF;31;WSF 2;2,406625;competitor present;
78,212182;78,717732;WSF;31;WSF 2;0,760602;competitor present;
79,057042;79,478334;WSF;31;WSF 2;1,3914;competitor present;
80,405175;80,869734;WSF;31;WSF 2;0,569313;competitor present;
80,869734;81,439047;WSF;31;WSF 2;0,783374;competitor present;
81,707762;82,222421;WSF;31;WSF 2;0,733275;competitor present;
82,422819;82,955696;WSF;31;WSF 2;3,807563;competitor present;
86,376127;86,763259;WSF;31;WSF 2;0,783374;competitor present;
87,091183;87,546633;WSF;31;WSF 2;0,50555;competitor present;
87,706041;88,052183;WSF;31;WSF 2;0,59664;competitor present;
88,07951;88,648823;WSF;31;WSF 2;0,915455;competitor present;
89,04051;89,564278;WSF;31;WSF 2;0,806147;competitor present;
89,832993;90,370425;WSF;31;WSF 2;2,992307;competitor present;
93,089462;93,362732;WSF;31;WSF 2;0,5306;competitor present;
93,636002;93,893332;WSF;31;WSF 2;0,544263;competitor present;
94,168879;94,437595;WSF;31;WSF 2;0,507827;competitor present;
94,556012;94,945422;WSF;31;WSF 2;0,93595;competitor present;
95,48513;95,881372;WSF;31;WSF 2;1,102189;competitor present;
96,368703;96,983561;WSF;31;WSF 2;2,306855;competitor present;
98,882788;99,290416;WSF;31;WSF 2;1,186448;competitor present;
100,162603;100,476864;WSF;31;WSF 2;0,931396;competitor present;
101,230634;101,40826;WSF;31;WSF 2;0,557926;competitor present;
101,492518;101,966186;WSF;31;WSF 2;;competitor present;
102,310051;102,469459;ESF;31;ESF 1;0,890405;competitor present;
103,029662;103,359864;ESF;31;ESF 1;0,45545;competitor present;
103,539767;103,815314;ESF;31;ESF 1;0,516936;competitor present;
104,065811;104,33225;ESF;31;ESF 1;2,256755;competitor present;
106,324844;106,589005;ESF;31;ESF 1;0,498718;competitor present;
106,707423;107,087723;ESF;31;ESF 1;;competitor present;
107,290399;107,748126;WSF;31;;;;
108,142091;108,492787;ESF;31;;;;
109,15319;109,590422;ESF;31;;;;
110,08389;110,440734;WSF;31;;;;
110,859639;111,23717;WSF;31;;;;
111,526782;111,992231;WSF;31;;;;
112,845555;113,481669;ESF;31;;;;
113,67302;114,081581;ESF;31;;;;
114,107439;114,366022;WSF;31;;;;
114,790098;115,069367;ESF;31;;;;
115,219345;115,679623;WSF;31;;;;
117,983596;118,216321;ESF;31;;;;
118,562822;119,030857;WSF;31;;;;
;;;;;;;
0,560181;1,146485;ESF;32;;;;
1,567347;1,973696;ESF;32;;;;
1,973696;2,200091;ESF;32;;;;
5,002449;5,593832;WSF;32;;;;
5,67873;6,282449;ESF;32;;;;
8,827937;9,315556;WSF;32;;;;
9,451973;9,76254;ESF;32;;;;
10,718186;10,930794;ESF;32;;;;
12,297868;12,634558;ESF;32;;;;
12,76517;13,080091;ESF;32;;;;
13,093152;13,44;WSF;32;;;;
13,528526;13,936327;ESF;32;;;;
16,301859;16,988299;WSF;32;;;;
17,309025;17,770522;WSF;32;;;;
18,207347;18,628209;WSF;32;;;;
19,395918;19,691973;ESF;32;;;;
20,543855;20,819592;ESF;32;;;;
26,21678;26,592653;WSF;32;;;;
27,051247;27,286349;ESF;32;;;;
28,856599;29,410975;WSF;32;;;;
29,434195;29,767982;ESF;32;;;;
29,959546;30,360091;WSF;32;WSF 1;0,830113;competitor present;
30,775147;31,190204;WSF;32;WSF 1;2,186479;competitor present;
32,753584;33,376683;WSF;32;WSF 1;1,573481;competitor present;
34,449797;34,950164;WSF;32;WSF 1;1,269799;competitor present;
35,861209;36,219963;WSF;32;WSF 1;1,208434;competitor present;
37,066496;37,428397;WSF;32;WSF 1;0,892163;competitor present;
37,917749;38,32056;WSF;32;WSF 1;0,599497;competitor present;
38,591199;38,920057;WSF;32;WSF 1;1,414559;competitor present;
39,883027;40,334616;WSF;32;WSF 1;0,967691;competitor present;
40,921525;41,302307;WSF;32;WSF 1;0,833945;competitor present;
41,708265;42,136252;WSF;32;WSF 1;1,870869;competitor present;
43,453256;44,007121;WSF;32;WSF 1;;competitor present;
44,409933;44,663263;ESF;32;;;;
45,531825;45,804037;ESF;32;;;;
47,132694;47,514667;WSF;32;WSF 2;0,525793;competitor present;
47,624465;48,04046;WSF;32;WSF 2;0,646416;competitor present;
48,298717;48,686876;WSF;32;WSF 2;2,093893;competitor present;
50,366321;50,780769;WSF;32;WSF 2;0,660334;competitor present;
50,992633;51,441103;WSF;32;WSF 2;0,587651;competitor present;
51,680803;52,028754;WSF;32;WSF 2;0,562908;competitor present;
52,154016;52,591662;WSF;32;WSF 2;0,463935;competitor present;
52,690634;53,055597;WSF;32;WSF 2;0,272175;competitor present;
53,055597;53,327772;WSF;32;WSF 2;1,654701;competitor present;
54,645347;54,982473;WSF;32;WSF 2;0,487132;competitor present;
55,151036;55,469605;WSF;32;WSF 2;0,878383;competitor present;
56,006223;56,347988;WSF;32;WSF 2;1,837182;competitor present;
57,555765;58,18517;WSF;32;WSF 2;1,028389;competitor present;
58,690859;59,213559;WSF;32;WSF 2;0,525793;competitor present;
59,362018;59,739352;WSF;32;WSF 2;0,875291;competitor present;
60,002249;60,614643;WSF;32;WSF 2;1,008285;competitor present;
60,871353;61,622928;WSF;32;WSF 2;2,867118;competitor present;
63,925592;64,490046;WSF;32;WSF 2;0,845908;competitor present;
64,779232;65,335954;WSF;32;WSF 2;1,028389;competitor present;
65,971545;66,364343;WSF;32;WSF 2;0,272175;competitor present;
66,410736;66,636518;WSF;32;WSF 2;0,81034;competitor present;
66,951994;67,446858;WSF;32;WSF 2;0,859826;competitor present;
67,898421;68,306684;WSF;32;WSF 2;0,649508;competitor present;
68,374727;68,956192;WSF;32;WSF 2;0,88457;competitor present;
69,219089;69,840762;WSF;32;WSF 2;0,83199;competitor present;
70,208817;70,672752;WSF;32;WSF 2;0,630951;competitor present;
70,818118;71,303703;WSF;32;WSF 2;0,788689;competitor present;
71,520206;72,092392;WSF;32;WSF 2;0,460842;competitor present;
72,194458;72,553234;WSF;32;WSF 2;0,736111;competitor present;
72,881082;73,289345;WSF;32;WSF 2;1,082514;competitor present;
73,515126;74,371859;WSF;32;WSF 2;0,813433;competitor present;
74,579084;75,185292;WSF;32;WSF 2;0,290732;competitor present;
75,185292;75,476024;WSF;32;WSF 2;0,866012;competitor present;
75,822429;76,342036;WSF;32;WSF 2;2,4053;competitor present;
78,339708;78,747336;WSF;32;WSF 2;0,742384;competitor present;
79,086646;79,48972;WSF;32;WSF 2;1,967545;competitor present;
80,564582;81,457265;WSF;32;WSF 2;0,765156;competitor present;
81,657663;82,222421;WSF;32;WSF 2;0,733275;competitor present;
82,422819;82,955696;WSF;32;WSF 2;2,65072;competitor present;
85,210174;85,606416;WSF;32;WSF 2;0,67862;competitor present;
85,897904;86,285036;WSF;32;WSF 2;0,532877;competitor present;
86,321472;86,817913;WSF;32;WSF 2;0,769711;competitor present;
87,109401;87,587624;WSF;32;WSF 2;0,437232;competitor present;
87,728814;88,024856;WSF;32;WSF 2;0,642185;competitor present;
88,052183;88,667041;WSF;32;WSF 2;0,942782;competitor present;
89,067837;89,609823;WSF;32;WSF 2;0,787929;competitor present;
89,896756;90,397752;WSF;32;WSF 2;2,951317;competitor present;
93,043917;93,349069;WSF;32;WSF 2;0,512381;competitor present;
93,554021;93,86145;WSF;32;WSF 2;0,601194;competitor present;
94,02769;94,462644;WSF;32;WSF 2;0,50555;competitor present;
94,581061;94,968194;WSF;32;WSF 2;0,913178;competitor present;
95,48513;95,881372;WSF;32;WSF 2;0,528322;competitor present;
96,104542;96,409694;WSF;32;WSF 2;0,573867;competitor present;
96,509893;96,983561;WSF;32;WSF 2;2,306855;competitor present;
98,901006;99,290416;WSF;32;WSF 2;1,272984;competitor present;
100,089731;100,5634;WSF;32;WSF 2;1,402786;competitor present;
101,538063;101,966186;WSF;32;WSF 2;;competitor present;
102,27817;102,469459;ESF;32;;;;
103,473726;103,824423;WSF;32;;;;
106,092565;106,589005;ESF;32;;;;
106,771186;107,094555;ESF;32;;;;
107,363271;107,757235;WSF;32;;;;
108,187636;108,524669;ESF;32;;;;
109,271607;109,579036;ESF;32;;;;
110,02183;110,461421;WSF;32;;;;
110,859639;111,257856;WSF;32;;;;
111,604357;111,992231;WSF;32;;;;
112,948988;113,574758;ESF;32;;;;
113,962633;114,45394;ESF;32;;;;
113,962633;114,402224;WSF;32;;;;
114,841814;115,100397;ESF;32;;;;
115,141771;115,705481;WSF;32;;;;
116,853589;117,127687;ESF;32;;;;
118,562822;119,061886;WSF;32;;;;
;;;;;;;
0,592109;1,131973;ESF;33;;;;
1,631202;1,973696;ESF;33;;;;
1,973696;2,233469;ESF;33;;;;
5,265125;5,671474;WSF;33;;;;
5,74839;6,276644;ESF;33;;;;
8,951293;9,322812;WSF;33;;;;
9,440363;9,759637;ESF;33;;;;
10,676825;10,872744;ESF;33;;;;
10,920635;11,337143;WSF;33;;;;
13,167166;13,383401;WSF;33;;;;
13,638821;13,936327;ESF;33;;;;
16,574694;16,88381;WSF;33;;;;
17,385941;17,747302;WSF;33;;;;
18,262494;18,575964;WSF;33;;;;
19,395918;19,702132;ESF;33;;;;
20,604807;20,787664;ESF;33;;;;
26,292245;26,790023;WSF;33;;;;
27,06576;27,286349;ESF;33;;;;
29,010431;29,396463;WSF;33;;;;
29,434195;29,727347;ESF;33;;;;
29,942132;30,392018;WSF;33;WSF 1;0,891065;competitor present;
30,833197;31,152472;WSF;33;WSF 1;1,958151;competitor present;
32,791348;33,354654;WSF;33;WSF 1;1,658449;competitor present;
34,449797;34,950164;WSF;33;WSF 1;1,400398;competitor present;
35,850195;36,219963;WSF;33;WSF 1;1,180111;competitor present;
37,030306;37,543261;WSF;33;WSF 1;0,859121;competitor present;
37,889427;38,293811;WSF;33;WSF 1;1,946396;competitor present;
39,835823;40,317308;WSF;33;WSF 1;1,27452;competitor present;
41,110343;41,569799;WSF;33;WSF 1;0,586908;competitor present;
41,697251;42,057578;WSF;33;WSF 1;1,756005;competitor present;
43,453256;43,994534;WSF;33;WSF 1;;competitor present;
44,346993;44,693159;ESF;33;;;;
45,555427;45,826066;ESF;33;;;;
47,078568;47,485285;WSF;33;WSF 2;0,54435;competitor present;
47,743542;48,029635;WSF;33;WSF 2;2,825364;competitor present;
50,513233;50,854999;WSF;33;WSF 2;0,603115;competitor present;
50,947786;51,458114;WSF;33;WSF 2;1,107258;competitor present;
52,234432;52,565372;WSF;33;WSF 2;0,651055;competitor present;
52,933427;53,216427;WSF;33;WSF 2;2,271735;competitor present;
55,256195;55,488162;WSF;33;WSF 2;0,859826;competitor present;
55,888692;56,347988;WSF;33;WSF 2;1,857286;competitor present;
57,741339;58,205274;WSF;33;WSF 2;0,887662;competitor present;
58,701684;59,092936;WSF;33;WSF 2;0,668066;competitor present;
59,457898;59,761002;WSF;33;WSF 2;0,88457;competitor present;
60,104314;60,645572;WSF;33;WSF 2;0,531978;competitor present;
60,840424;61,17755;WSF;33;WSF 2;0,470121;competitor present;
61,236316;61,647671;WSF;33;WSF 2;2,865571;competitor present;
63,96116;64,513242;WSF;33;WSF 2;0,833537;competitor present;
64,734385;65,346779;WSF;33;WSF 2;1,011378;competitor present;
65,951441;66,358157;WSF;33;WSF 2;0,267536;competitor present;
66,385993;66,625693;WSF;33;WSF 2;0,811886;competitor present;
66,899414;67,437579;WSF;33;WSF 2;0,83199;competitor present;
67,848934;68,269569;WSF;33;WSF 2;0,708274;competitor present;
68,445864;68,977843;WSF;33;WSF 2;0,887662;competitor present;
69,265482;69,865505;WSF;33;WSF 2;0,671159;competitor present;
70,239746;70,536664;WSF;33;WSF 2;0,767039;competitor present;
70,876883;71,303703;WSF;33;WSF 2;0,779411;competitor present;
71,628458;72,083114;WSF;33;WSF 2;0,513421;competitor present;
72,315081;72,596535;WSF;33;WSF 2;0,804154;competitor present;
72,905825;73,400689;WSF;33;WSF 2;0,986635;competitor present;
73,815137;74,387324;WSF;33;WSF 2;0,825804;competitor present;
74,659499;75,213128;WSF;33;WSF 2;0,262896;competitor present;
75,213128;75,476024;WSF;33;WSF 2;0,866012;competitor present;
75,856451;76,342036;WSF;33;WSF 2;2,398468;competitor present;
78,357926;78,740504;WSF;33;WSF 2;0,73783;competitor present;
79,086646;79,478334;WSF;33;WSF 2;1,414172;competitor present;
80,405175;80,892506;WSF;33;WSF 2;0,587531;competitor present;
80,938051;81,480037;WSF;33;WSF 2;0,769711;competitor present;
81,744198;82,249748;WSF;33;WSF 2;0,737829;competitor present;
82,450146;82,987577;WSF;33;WSF 2;3,775682;competitor present;
86,285036;86,763259;WSF;33;WSF 2;0,783374;competitor present;
86,990984;87,546633;WSF;33;WSF 2;0,491887;competitor present;
87,760695;88,03852;WSF;33;WSF 2;0,560203;competitor present;
88,120501;88,598723;WSF;33;WSF 2;0,965555;competitor present;
89,067837;89,564278;WSF;33;WSF 2;0,833474;competitor present;
89,896756;90,397752;WSF;33;WSF 2;4,538561;competitor present;
94,649379;94,936313;WSF;33;WSF 2;1,473381;competitor present;
96,191078;96,409694;WSF;33;WSF 2;0,496441;competitor present;
96,509893;96,906135;WSF;33;WSF 2;;competitor present;
103,560262;103,815314;ESF;33;;;;
107,1902;107,76179;WSF;33;;;;
113,005876;113,574758;ESF;33;;;;
113,962633;114,433254;ESF;33;;;;
114,748725;115,100397;ESF;33;;;;
115,271062;115,700309;WSF;33;;;;
117,934465;118,216321;ESF;33;;;;
118,562822;119,061886;WSF;33;;;;
;;;;;;;
0,560181;1,098594;ESF;34;;;;
1,621043;1,94322;ESF;34;;;;
1,94322;2,181224;ESF;34;;;;
5,228844;5,659864;WSF;34;;;;
5,659864;6,224399;ESF;34;;;;
8,975964;9,270567;WSF;34;;;;
9,383764;9,743673;ESF;34;;;;
10,570884;10,821224;ESF;34;;;;
12,306576;12,55619;ESF;34;;;;
12,968345;13,376145;WSF;34;;;;
13,560454;13,862313;ESF;34;;;;
16,352653;16,822857;WSF;34;;;;
17,356916;17,718277;WSF;34;;;;
18,120272;18,541134;WSF;34;;;;
19,365442;19,673107;ESF;34;;;;
20,381315;20,784762;ESF;34;;;;
26,157279;26,586848;WSF;34;;;;
26,9961;27,239909;ESF;34;;;;
28,856599;29,396463;WSF;34;;;;
29,396463;29,701224;ESF;34;;;;
29,916009;30,223673;WSF;34;;;;
30,763537;31,114739;WSF;34;;;;
32,873169;33,263392;ESF;34;;;;
34,427768;34,843167;ESF;34;;;;
35,746345;36,172759;WSF;34;;;;
37,643964;38,235592;WSF;34;;;;
39,70365;40,257516;WSF;34;;;;
41,648473;42,057578;WSF;34;;;;
43,24241;43,95205;WSF;34;;;;
44,409933;44,677424;ESF;34;;;;
45,566441;45,804037;ESF;34;;;;
46,812579;47,443531;WSF;34;WSF 1;0,54435;competitor present;
47,582711;47,987881;WSF;34;WSF 1;0,705181;competitor present;
48,440991;48,693062;WSF;34;WSF 1;2,027396;competitor present;
50,502408;50,720458;WSF;34;WSF 1;0,681984;competitor present;
50,742108;51,402442;WSF;34;WSF 1;1,133547;competitor present;
52,028754;52,535989;WSF;34;WSF 1;0,482493;competitor present;
52,70146;53,018482;WSF;34;WSF 1;0,176295;competitor present;
53,018482;53,194777;WSF;34;WSF 1;3,106818;competitor present;
55,795905;56,301595;WSF;34;WSF 1;1,783056;competitor present;
57,51865;58,084651;WSF;34;WSF 1;0,943334;competitor present;
58,530029;59,027985;WSF;34;WSF 1;0,658788;competitor present;
59,116133;59,686773;WSF;34;WSF 1;1,530985;competitor present;
60,32391;61,217758;WSF;34;WSF 1;0,429913;competitor present;
61,257966;61,647671;WSF;34;WSF 1;2,854746;competitor present;
64,197767;64,502417;WSF;34;WSF 1;0,814979;competitor present;
64,542625;65,317396;WSF;34;WSF 1;0,991275;competitor present;
65,637511;66,308671;WSF;34;WSF 1;0,273721;competitor present;
66,322589;66,582392;WSF;34;WSF 1;0,833537;competitor present;
66,786524;67,415929;WSF;34;WSF 1;0,804153;competitor present;
67,706661;68,220082;WSF;34;WSF 1;0,779411;competitor present;
68,498443;68,999493;WSF;34;WSF 1;0,866012;competitor present;
69,265482;69,865505;WSF;34;WSF 1;0,686624;competitor present;
70,21191;70,552129;WSF;34;WSF 1;0,689716;competitor present;
70,552129;71,241845;WSF;34;WSF 1;0,797968;competitor present;
71,476905;72,039813;WSF;34;WSF 1;0,593837;competitor present;
72,327453;72,63365;WSF;34;WSF 1;0,668066;competitor present;
72,952219;73,301716;WSF;34;WSF 1;1,094887;competitor present;
73,985247;74,396603;WSF;34;WSF 1;0,980449;competitor present;
74,780122;75,377052;WSF;34;WSF 1;0,900033;competitor present;
75,757478;76,277085;WSF;34;WSF 1;2,431538;competitor present;
78,123369;78,708623;WSF;34;WSF 1;0,746938;competitor present;
78,913575;79,455561;WSF;34;WSF 1;1,382291;competitor present;
80,405175;80,837852;WSF;34;WSF 1;0,642185;competitor present;
80,938051;81,480037;WSF;34;WSF 1;0,769711;competitor present;
81,707762;82,249748;WSF;34;WSF 1;0,737829;competitor present;
82,486582;82,987577;WSF;34;WSF 1;3,748355;competitor present;
86,130183;86,735932;WSF;34;WSF 1;0,769711;competitor present;
86,940885;87,505643;WSF;34;WSF 1;0,519213;competitor present;
87,665051;88,024856;WSF;34;WSF 1;0,573867;competitor present;
88,024856;88,598723;WSF;34;WSF 1;0,938228;competitor present;
88,963084;89,536951;WSF;34;WSF 1;0,810701;competitor present;
89,796557;90,347652;WSF;34;WSF 1;4,565888;competitor present;
94,18482;94,91354;WSF;34;WSF 1;2,017644;competitor present;
96,191078;96,931184;WSF;34;WSF 1;;competitor present;
98,901006;99,263089;ESF;34;;;;
101,164594;101,683807;WSF;34;;;;
102,102821;102,387478;ESF;34;ESF 1;0,926841;competitor present;
103,029662;103,275605;ESF;34;ESF 1;0,384856;competitor present;
103,414518;103,769769;ESF;34;ESF 1;0,651293;competitor present;
104,065811;104,291259;ESF;34;ESF 1;2,199825;competitor present;
106,265636;106,534351;ESF;34;ESF 1;;competitor present;
107,083169;107,713967;WSF;34;;;;
108,142091;108,468876;ESF;34;;;;
109,107645;109,503887;ESF;34;;;;
109,134972;109,631413;WSF;34;;;;
109,995972;110,316615;ESF;34;;;;
110,823437;111,190625;ESF;34;;;;
111,366461;111,95603;WSF;34;;;;
113,005876;113,311004;ESF;34;;;;
114,081581;114,366022;ESF;34;;;;
114,769411;115,069367;ESF;34;;;;
115,069367;115,658936;WSF;34;;;;
116,863932;117,081142;ESF;34;;;;
117,934465;118,216321;ESF;34;;;;
118,503348;119,004998;WSF;34;;;;
;;;;;;;
0,828662;1,098594;ESF;35;;;;
1,631202;1,973696;ESF;35;;;;
1,973696;2,14059;ESF;35;;;;
5,195465;5,533605;WSF;35;;;;
5,533605;6,163447;ESF;35;;;;
8,941134;9,301043;WSF;35;;;;
9,370703;9,705941;ESF;35;;;;
10,434467;10,853878;ESF;35;;;;
12,184671;12,55619;ESF;35;;;;
13,013333;13,409524;WSF;35;;;;
13,503855;13,8478;ESF;35;;;;
16,309116;16,873651;WSF;35;;;;
17,253878;17,770522;WSF;35;;;;
18,120272;18,593379;WSF;35;;;;
19,377052;19,67746;ESF;35;;;;
20,420499;20,778957;ESF;35;;;;
26,267574;26,610068;WSF;35;;;;
26,865488;27,239909;ESF;35;;;;
28,818866;29,396463;WSF;35;;;;
29,445805;29,6722;ESF;35;;;;
29,959546;30,290431;WSF;35;;;;
30,76644;31,152472;WSF;35;;;;
32,942402;33,263392;ESF;35;;;;
34,610292;34,874637;ESF;35;;;;
35,746345;36,172759;WSF;35;;;;
37,667566;38,282797;WSF;35;;;;
39,768163;40,26381;WSF;35;;;;
41,561932;42,057578;WSF;35;;;;
43,24241;43,959917;WSF;35;;;;
44,383183;44,652249;ESF;35;;;;
45,596296;45,744245;ESF;35;;;;
46,852787;47,451263;WSF;35;WSF 1;0,578372;competitor present;
47,567247;48,029635;WSF;35;WSF 1;0,620126;competitor present;
48,386865;48,649761;WSF;35;WSF 1;2,109358;competitor present;
50,477665;50,759119;WSF;35;WSF 1;0,637137;competitor present;
50,780769;51,396256;WSF;35;WSF 1;1,139733;competitor present;
51,963803;52,535989;WSF;35;WSF 1;0,697449;competitor present;
52,764864;53,233438;WSF;35;WSF 1;3,103725;competitor present;
56,035605;56,337163;WSF;35;WSF 1;1,769138;competitor present;
57,532568;58,106301;WSF;35;WSF 1;0,938695;competitor present;
58,536214;59,044996;WSF;35;WSF 1;0,672706;competitor present;
59,413051;59,717702;WSF;35;WSF 1;0,946427;competitor present;
60,32391;60,664129;WSF;35;WSF 1;;competitor present;
60,911561;61,257966;ESF;35;;;;
61,32601;61,684786;ESF;35;;;;
64,029204;64,542625;WSF;35;WSF 2;0,811886;competitor present;
64,941609;65,354511;WSF;35;WSF 2;0,7624;competitor present;
65,891129;66,116911;WSF;35;WSF 2;0,228874;competitor present;
66,135468;66,345785;WSF;35;WSF 2;1,060865;competitor present;
66,774152;67,40665;WSF;35;WSF 2;0,83199;competitor present;
67,73759;68,23864;WSF;35;WSF 2;0,797968;competitor present;
68,677832;69,036608;WSF;35;WSF 2;0,856733;competitor present;
69,729417;69,893341;WSF;35;WSF 2;0,698995;competitor present;
70,171702;70,592336;WSF;35;WSF 2;0,686624;competitor present;
70,861419;71,27896;WSF;35;WSF 2;0,797968;competitor present;
71,656294;72,076928;WSF;35;WSF 2;2,362975;competitor present;
74,115149;74,439903;WSF;35;WSF 2;0,964985;competitor present;
74,93786;75,404888;WSF;35;WSF 2;0,887662;competitor present;
75,757478;76,29255;WSF;35;WSF 2;2,41835;competitor present;
78,339708;78,7109;WSF;35;WSF 2;0,77882;competitor present;
79,157241;79,48972;WSF;35;WSF 2;1,425559;competitor present;
80,637454;80,915279;WSF;35;WSF 2;0,587531;competitor present;
81,32063;81,50281;WSF;35;WSF 2;0,778819;competitor present;
82,076677;82,281629;WSF;35;WSF 2;0,705948;competitor present;
82,677871;82,987577;WSF;35;WSF 2;3,775682;competitor present;
86,503653;86,763259;WSF;35;WSF 2;0,783374;competitor present;
87,068411;87,546633;WSF;35;WSF 2;0,446342;competitor present;
87,646833;87,992975;WSF;35;WSF 2;0,63763;competitor present;
88,024856;88,630605;WSF;35;WSF 2;0,906346;competitor present;
89,008629;89,536951;WSF;35;WSF 2;0,810701;competitor present;
89,796557;90,347652;WSF;35;WSF 2;;competitor present;
94,02769;94,367;ESF;35;;;;
94,49908;94,78146;ESF;35;;;;
96,571379;96,983561;WSF;35;;;;
98,841798;99,219822;ESF;35;;;;
101,139544;101,344497;WSF;35;;;;
102,897582;103,32115;ESF;35;;;;
