Bass,Bass peak,Guitar,Guitar peak,Tres,Tres peak,Bongos,Bongos peak,Bell,Bell peak,Cajon,Cajon peak,Conga,Conga peak,Trumpet,Trumpet peak
,,250.577753,0.535979,238.14706,0.376987,168.372988,0.282823,,,,,179.072387,0.162421,,
,,250.775176,0.20294,238.503899,0.188134,168.451005,0.302556,,,,,179.245781,0.594104,,
,,250.956327,0.522327,238.813772,0.189923,168.547968,0.613469,,,,,179.429405,0.065841,,
,,251.134189,0.291798,238.952653,0.064521,168.708102,0.621943,,,,,179.783335,0.207845,,
,,251.490055,0.391275,239.18669,0.283191,168.873231,0.551123,,,,,179.920656,0.179257,,
,,251.668311,0.225794,239.370954,0.233397,169.045288,0.625465,,,,,180.120733,0.454595,,
,,251.979264,0.730326,239.557647,0.393571,169.271596,0.635744,,,,,180.315962,0.422895,,
,,252.169419,0.220216,239.914647,0.170154,169.511057,0.563133,,,,,180.475329,0.08993,,
,,252.536086,0.39924,240.042328,0.064103,169.74595,0.503398,,,,,180.646569,0.023551,,
,,252.874566,0.302263,240.206224,0.209909,169.830437,0.025941,,,,,180.828264,0.487847,,
,,253.223755,0.283094,240.43104,0.062155,170.03891,0.452775,,,,,181.008284,0.017487,,
,,253.401571,0.2341,240.559661,0.063837,170.212567,0.553702,,,,,181.17178,0.057873,,
,,253.593058,0.353316,240.748511,0.061012,170.421354,0.541537,,,,,181.333062,0.147631,,
,,253.771502,0.237025,240.917633,0.078074,170.748052,0.27958,,,,,181.518223,0.041023,,
,,254.090968,0.319318,241.116255,0.176548,170.913767,0.814818,,,,,181.683028,0.030586,,
,,254.289061,0.182289,241.439375,0.202094,171.118238,0.018754,,,,,181.851334,0.228601,,
,,254.487836,0.27479,241.624186,0.109298,171.448017,0.115258,,,,,182.023788,0.617824,,
,,254.806817,0.451324,241.854699,0.337379,171.61035,0.130209,,,,,182.214566,0.139579,,
,,254.994257,0.289989,242.161584,0.100162,171.794564,0.079934,,,,,182.557054,0.14589,,
,,255.181584,0.434849,242.374196,0.338856,171.986675,0.761895,,,,,182.734504,0.200115,,
,,255.364848,0.327324,242.685582,0.242383,172.163275,0.05001,,,,,182.919289,0.038682,,
,,255.541094,0.376206,243.022519,0.390008,172.31744,0.038327,,,,,183.104495,0.18145,,
,,255.734215,0.235859,243.421498,0.30474,172.506776,0.339892,,,,,183.260958,0.214071,,
,,255.910193,0.310573,243.743415,0.291693,172.701589,0.024457,,,,,183.436228,0.052617,,
,,256.230606,0.57158,244.098706,0.131889,172.839336,0.078089,,,,,183.609938,0.495546,,
,,256.41606,0.432123,244.372437,0.201687,173.00789,0.085549,,,,,183.79034,0.09999,,
,,256.591734,0.234655,244.596834,0.178017,173.184903,0.083332,,,,,183.954007,0.065471,,
,,256.932045,0.497117,244.914465,0.098206,173.478217,0.10036,,,,,184.11205,0.144397,,
,,257.284172,0.345682,245.145532,0.251231,173.585948,0.205921,,,,,184.300804,0.036232,,
,,257.632387,0.511316,245.455053,0.406189,173.688224,0.316948,,,,,184.522465,0.025746,,
,,257.996206,0.348923,245.82898,0.382133,173.807157,0.235465,,,,,184.645379,0.331722,,
,,258.318765,0.400049,246.18601,0.363735,173.915108,0.318898,,,,,184.812702,0.503762,,
,,258.495596,0.289342,246.511988,0.345208,174.059619,0.24302,,,,,184.999833,0.042897,,
,,258.68089,0.273488,246.860805,0.08633,174.388824,0.177549,,,,,185.206999,0.026029,,
,,258.98271,0.35784,247.042963,0.175169,174.586777,0.078227,,,,,185.346114,0.022707,,
,,259.197901,0.239214,247.237398,0.167236,174.760481,0.049722,,,,,185.505786,0.123145,,
,,259.539537,0.33538,247.463027,0.306572,174.932735,0.098976,,,,,185.688173,0.02242,,
,,259.862698,0.41294,247.725233,0.083102,175.096905,0.023724,,,,,185.944478,0.028439,,
,,260.062977,0.55785,247.924965,0.210001,175.271895,0.289133,,,,,186.039289,0.219705,,
,,260.383268,0.629909,248.284885,0.173199,175.438786,0.060618,,,,,186.202697,0.141245,,
,,260.574919,0.289033,248.663192,0.368736,175.588227,0.070294,,,,,186.39269,0.546146,,
,,260.905072,0.375381,249.019422,0.238815,175.772263,0.105219,,,,,186.747376,0.052913,,
,,261.23689,0.342254,249.174395,0.276531,175.934067,0.042429,,,,,186.90554,0.137889,,
,,261.420188,0.503806,249.355312,0.383696,176.132509,0.136727,,,,,187.097465,0.059723,,
,,261.716934,0.360611,249.698922,0.263337,176.46814,0.325076,,,,,187.430086,0.249469,,
,,261.919289,0.231352,250.064625,0.430664,176.670522,0.139009,,,,,187.596625,0.571689,,
,,262.2338,0.311501,250.236279,0.053188,176.992079,0.307327,,,,,187.790561,0.024043,,
,,262.57657,0.340899,250.404108,0.336875,177.188882,0.057403,,,,,188.142123,0.029426,,
,,262.88793,0.396855,250.585587,0.25948,177.358307,0.244818,,,,,188.302515,0.116193,,
,,263.085586,0.383772,250.76685,0.472938,177.538622,0.619595,,,,,188.827987,0.178367,,
,,263.264755,0.252013,251.125164,0.289082,177.69698,0.072577,,,,,189.170766,0.053975,,
,,263.448948,0.581708,251.450272,0.141857,177.878276,0.064066,,,,,189.262125,0.340358,,
,,263.79295,0.206243,251.63337,0.05061,178.068522,0.204729,,,,,189.360345,0.492004,,
,,263.971905,0.30357,251.776214,0.08617,178.261261,0.061116,,,,,189.51531,0.281815,,
,,264.470725,0.345225,251.967946,0.219634,178.410088,0.070936,,,,,189.681436,0.346778,,
,,264.65648,0.272381,252.14577,0.153373,178.576648,0.053957,,,,,189.84918,0.357725,,
,,264.875225,0.195849,252.348946,0.118541,178.765767,0.113843,,,,,190.017011,0.354769,,
,,265.190551,0.364619,252.585482,0.453232,178.921814,0.016588,,,,,190.180958,0.351598,,
,,265.377663,0.245397,252.850507,0.386533,179.09107,0.250885,,,,,190.360419,0.372324,,
,,265.577256,0.38023,253.071914,0.437322,179.252272,0.604213,,,,,190.547197,0.300471,,
,,265.893678,0.502716,253.342268,0.279644,179.435734,0.432624,,,,,190.727226,0.657286,,
,,266.093712,0.312031,253.572953,0.298958,179.622199,0.033603,,,,,190.944272,0.025176,,
,,266.419852,0.343772,253.907231,0.29922,179.777236,1.001626,,,,,191.065717,0.136028,,
,,266.779496,0.253757,254.276084,0.443765,179.932543,0.032844,,,,,191.445594,0.05468,,
,,266.961045,0.343688,254.404036,0.06651,180.136887,0.926558,,,,,191.600927,0.284265,,
,,267.292857,0.425747,254.62996,0.079681,180.347325,0.822079,,,,,191.765161,0.05421,,
,,267.487182,0.410319,254.77761,0.219775,180.482519,0.03115,,,,,191.945786,0.581956,,
,,267.665672,0.47373,254.963445,0.261278,180.642933,0.036972,,,,,192.156417,0.029396,,
,,267.845862,0.1756,255.173835,0.492009,180.83628,0.155662,,,,,192.289374,0.241907,,
,,268.145868,0.247148,255.471137,0.848764,181.183962,0.083487,,,,,192.457503,0.166974,,
,,268.332369,0.402145,255.65375,0.304758,181.348213,0.097648,,,,,192.628361,0.112309,,
,,268.655716,0.469266,255.902241,0.467465,181.533096,0.211051,,,,,192.822255,0.040599,,
,,269.01071,0.72185,256.194335,0.184175,181.71687,0.03221,,,,,192.985415,0.268644,,
,,269.346217,0.241313,256.409525,0.236488,181.875672,0.359992,,,,,193.151272,0.603912,,
,,269.527651,0.359626,256.604861,0.638577,182.032509,0.150395,,,,,193.878064,0.124114,,
,,269.713036,0.390452,256.754646,0.065937,182.207595,0.641121,,,,,194.253195,0.041385,,
,,270.050223,0.489289,256.921341,0.287868,182.551067,0.655678,,,,,194.408404,0.275222,,
,,270.240441,0.228438,257.103132,0.310537,182.729924,0.692661,,,,,194.572429,0.442128,,
,,270.435757,0.354927,257.303164,0.579938,182.926933,0.068712,,,,,194.763895,0.518351,,
,,270.907614,0.356093,257.453233,0.052401,183.097152,0.843148,,,,,194.952231,0.032199,,
,,271.100966,0.373165,257.60647,0.296386,183.255079,0.034788,,,,,195.107937,0.244002,,
,,271.431312,0.594886,257.792294,0.283707,183.438993,0.102261,,,,,195.273061,0.16908,,
,,271.606232,0.304593,257.968602,0.703521,183.618207,0.215755,,,,,195.446461,0.473125,,
,,271.790021,0.148038,258.095983,0.053298,183.80145,0.023212,,,,,195.63098,0.417308,,
,,271.966184,0.354245,258.307652,0.265818,183.955844,0.067849,,,,,195.791784,0.186278,,
,,272.144551,0.404362,258.490428,0.414272,184.124157,0.152372,,,,,195.956668,0.482337,,
,,272.323756,0.336553,258.688299,0.725721,184.308984,0.311394,,,,,196.143809,0.482712,,
,,272.530266,0.341701,258.826659,0.062187,184.592233,0.23752,,,,,196.354244,0.030199,,
,,272.877924,0.483139,259.013061,0.3574,184.789278,0.571118,,,,,196.498137,0.038415,,
,,273.061816,0.177164,259.183327,0.291352,185.010583,0.336109,,,,,196.665693,0.156192,,
,,273.412002,0.427706,259.371871,0.621528,185.202975,0.206487,,,,,196.849754,0.048638,,
,,273.73667,0.301709,259.497623,0.064625,185.49168,0.224412,,,,,197.062007,0.034865,,
,,274.051779,0.265778,259.683781,0.201585,185.693009,0.181925,,,,,197.190076,0.267035,,
,,274.23496,0.747722,259.869882,0.278286,185.939582,0.236357,,,,,197.354727,0.483189,,
,,274.43731,0.193337,260.06901,0.360479,186.043973,0.020601,,,,,197.549878,0.519907,,
,,274.618792,0.592367,260.391212,0.572009,186.195456,0.696249,,,,,197.733609,0.030456,,
,,275.157961,0.393724,260.523192,0.148834,186.403279,0.270284,,,,,197.895193,0.199566,,
,,275.358441,0.27204,260.697355,0.131064,186.582981,0.035896,,,,,198.061725,0.136515,,
,,275.681953,0.525688,260.882311,0.087362,186.71806,0.096296,,,,,198.242324,0.04255,,
,,275.871916,0.299362,261.214626,0.093352,186.896082,0.084446,,,,,198.452269,0.03063,,
,,276.223267,0.333945,261.39912,0.240487,187.075171,0.080118,,,,,198.582743,0.184507,,
,,276.567404,0.37497,261.579623,0.148122,187.26497,0.019358,,,,,198.748651,0.508564,,
,,276.754187,0.174266,261.709003,0.050525,187.443471,0.359642,,,,,198.936828,0.476809,,
,,277.083701,0.597894,261.913225,0.456847,187.59422,0.944297,,,,,199.128263,0.063022,,
,,277.449608,0.319472,262.240513,0.231125,,,,,,,199.29403,0.137952,,
,,277.792241,0.325496,262.423928,0.055333,,,,,,,199.456631,0.113208,,
,,277.978786,0.239716,262.602046,0.245954,,,,,,,199.650628,0.066597,,
,,278.158047,0.265843,262.898902,0.10625,,,,,,,199.862907,0.042238,,
,,278.493449,0.512757,263.062755,0.28423,,,,,,,200.001206,0.243866,,
,,278.702255,0.240504,263.229764,0.193103,,,,,,,200.163324,0.479668,,
,,279.028291,0.359146,263.463858,0.078581,,,,,,,200.35599,0.455878,,
,,279.211808,0.158365,263.940051,0.119802,,,,,,,200.537302,0.033949,,
,,279.393768,0.353713,264.107097,0.239542,,,,,,,200.705356,0.190174,,
,,279.704538,0.239697,264.314293,0.288896,,,,,,,200.873591,0.221287,,
,,279.891984,0.560246,264.632119,0.455997,,,,,,,201.048619,0.457613,,
,,280.072678,0.219584,264.967215,0.254302,,,,,,,201.230198,0.465992,,
,,280.256926,0.496958,265.353534,0.215799,,,,,,,201.394624,0.217253,,
,,280.592036,0.348147,265.553198,0.180658,,,,,,,201.554141,0.478148,,
,,280.777059,0.361897,265.701517,0.116811,,,,,,,201.741945,0.495243,,
,,281.11348,0.241865,265.853189,0.312665,,,,,,,201.936845,0.03569,,
,,281.29862,0.430921,266.378309,0.147097,,,,,,,202.090904,0.18159,,
,,281.483418,0.182373,266.728004,0.340727,,,,,,,202.25864,0.142303,,
,,281.66504,0.284591,266.938463,0.357974,,,,,,,202.448666,0.058236,,
,,281.982064,0.386689,267.25043,0.1046,,,,,,,202.64636,0.029903,,
,,282.173387,0.270894,267.456046,0.283106,,,,,,,202.788094,0.25202,,
,,282.366116,0.365569,267.796844,0.276442,,,,,,,202.95326,0.463954,,
,,282.702174,0.695131,268.115644,0.27988,,,,,,,203.147344,0.455352,,
,,282.891421,0.312522,268.460279,0.133563,,,,,,,203.336307,0.045278,,
,,283.073818,0.369289,268.649619,0.115226,,,,,,,203.487049,0.201073,,
,,283.42298,0.330179,268.803964,0.227952,,,,,,,203.652788,0.161349,,
,,283.603419,0.16185,269.019071,0.250449,,,,,,,203.842208,0.181285,,
,,283.788001,0.319015,269.524265,0.172045,,,,,,,204.026484,0.044086,,
,,284.129339,0.367926,269.704194,0.080917,,,,,,,204.192384,0.263531,,
,,284.328908,0.36564,269.889943,0.177033,,,,,,,204.358283,0.52589,,
,,284.653859,0.322548,270.236661,0.22396,,,,,,,204.545413,0.466969,,
,,284.994044,0.371341,270.57107,0.192513,,,,,,,204.731578,0.050358,,
,,285.170624,0.271216,270.853211,0.076965,,,,,,,204.898799,0.064923,,
,,285.50726,0.780316,271.070537,0.183757,,,,,,,205.059085,0.196782,,
,,285.70686,0.319979,271.431808,0.478987,,,,,,,205.241628,0.068153,,
,,285.896684,0.268668,272.00233,0.166067,,,,,,,205.455433,0.024221,,
,,286.071554,0.291263,272.264912,0.124618,,,,,,,205.591472,0.18498,,
,,286.415766,0.275822,272.53318,0.2135,,,,,,,205.763003,0.455287,,
,,286.607776,0.391743,272.818762,0.102366,,,,,,,205.954604,0.445442,,
,,286.931178,0.420745,273.003958,0.439847,,,,,,,206.154072,0.02841,,
,,287.119882,0.250248,273.348657,0.156848,,,,,,,206.300278,0.288092,,
,,287.306349,0.342504,273.514741,0.185298,,,,,,,206.468809,0.118453,,
,,287.621526,0.355205,273.748734,0.266946,,,,,,,206.645753,0.521837,,
,,287.806499,0.370698,274.064582,0.435006,,,,,,,206.827682,0.397178,,
,,288.004743,0.286634,274.392068,0.563222,,,,,,,206.997246,0.159266,,
,,288.330301,0.526815,274.769522,0.302406,,,,,,,207.161168,0.470041,,
,,288.508977,0.264296,274.935125,0.212243,,,,,,,207.350851,0.476684,,
,,288.859842,0.353528,275.107186,0.288455,,,,,,,207.536609,0.032048,,
,,289.049881,0.377443,275.3198,0.440649,,,,,,,207.70404,0.043094,,
,,289.23325,0.354806,275.644125,0.409464,,,,,,,207.869039,0.173159,,
,,289.408305,0.231641,275.836662,0.534035,,,,,,,208.044385,0.023106,,
,,289.735749,0.494394,276.200302,0.205552,,,,,,,208.271633,0.028601,,
,,289.92562,0.326428,276.366224,0.073367,,,,,,,208.395423,0.270642,,
,,290.107669,0.361403,276.543496,0.160188,,,,,,,208.560727,0.45359,,
,,290.419653,0.201827,276.71197,0.29089,,,,,,,208.751415,0.482164,,
,,290.618921,0.424845,276.901314,0.211133,,,,,,,208.952341,0.029997,,
,,290.946338,0.304288,277.059019,0.223674,,,,,,,209.099361,0.122341,,
,,291.125654,0.539442,277.235264,0.520888,,,,,,,209.265761,0.128956,,
,,291.303316,0.307832,277.627894,0.216162,,,,,,,209.440009,0.040423,,
,,291.498739,0.41156,277.925597,0.228513,,,,,,,209.643617,0.040982,,
,,291.679296,0.232945,278.159723,0.14131,,,,,,,209.802635,0.203624,,
,,292.0162,0.442323,278.471479,0.110673,,,,,,,209.965054,0.411167,,
,,292.217171,0.180387,278.671078,0.573774,,,,,,,210.153117,0.436337,,
,,292.540167,0.343985,278.984932,0.18808,,,,,,,210.336903,0.048186,,
,,292.72229,0.272406,279.181986,0.200208,,,,,,,210.497314,0.154846,,
,,292.917638,0.288141,279.339517,0.494423,,,,,,,210.667808,0.102277,,
,,293.226874,0.223676,279.672172,0.634216,,,,,,,210.854606,0.073185,,
,,293.413093,0.363624,280.03833,1.000001,,,,,,,211.043555,0.036768,,
,,293.757871,0.243586,280.398351,0.315655,,,,,,,211.189914,0.259765,,
,,293.946876,0.655296,280.57224,0.231077,,,,,,,211.353389,0.405623,,
,,294.143554,0.373387,280.739915,0.377568,,,,,,,211.54505,0.425668,,
,,294.329968,0.36448,280.932051,0.596914,,,,,,,211.743965,0.03263,,
,,294.668693,0.445437,281.23086,0.449071,,,,,,,211.901371,0.220328,,
,,294.849991,0.225796,281.426553,0.861953,,,,,,,212.061003,0.147336,,
,,295.036246,0.250121,281.796432,0.241218,,,,,,,212.238869,0.461677,,
,,295.374622,0.50484,281.970262,0.066715,,,,,,,212.422203,0.459409,,
,,295.587282,0.265433,282.143092,0.157201,,,,,,,212.588571,0.172448,,
,,295.900536,0.360803,282.328205,0.356084,,,,,,,212.751667,0.42762,,
,,296.260143,0.33671,282.508935,0.425284,,,,,,,212.942426,0.465618,,
,,296.578934,0.234624,282.680302,0.210645,,,,,,,213.132089,0.039598,,
,,296.77005,0.532096,282.871385,0.619049,,,,,,,213.29008,0.185593,,
,,296.954591,0.197709,283.249966,0.14944,,,,,,,213.458765,0.146132,,
,,297.132285,0.610735,283.624556,0.221289,,,,,,,213.645753,0.081479,,
,,297.481673,0.368667,283.790449,0.185916,,,,,,,213.8262,0.025971,,
,,297.660768,0.370122,284.102291,0.197243,,,,,,,213.987539,0.257888,,
,,298.178498,0.323947,284.307595,0.51787,,,,,,,214.148947,0.390745,,
,,298.362345,0.253362,284.622283,0.534035,,,,,,,214.339228,0.475356,,
,,298.561901,0.460981,284.987838,0.601059,,,,,,,214.540069,0.028503,,
,,298.870548,0.270495,285.332193,0.68103,,,,,,,214.679526,0.181839,,
,,299.053903,0.298151,285.68524,0.732678,,,,,,,214.846097,0.129622,,
,,299.244898,0.212386,286.032614,0.273455,,,,,,,215.022444,0.145597,,
,,299.586569,0.549547,286.222635,0.264679,,,,,,,215.231761,0.033499,,
,,299.767257,0.28161,286.41999,0.467575,,,,,,,215.389709,0.017757,,
,,299.947636,0.127009,286.615227,0.658525,,,,,,,215.555336,0.772063,,
,,300.139846,0.371287,286.903898,0.33137,,,,,,,215.91859,0.020054,,
,,300.496774,0.274101,287.088587,0.626985,,,,,,,216.099676,0.064186,,
,,300.699502,0.337141,287.450232,0.657802,,,,,,,216.24545,0.223129,,
,,301.020223,0.593533,287.771349,0.368709,,,,,,,216.628685,0.026587,,
,,301.206795,0.257225,287.986375,0.699723,,,,,,,216.778319,0.249348,,
,,301.394956,0.349887,288.312017,0.279369,,,,,,,216.939722,0.442436,,
,,301.702096,0.314643,288.475562,0.267358,,,,,,,217.135751,0.476733,,
,,301.887649,0.227485,288.682279,0.840187,,,,,,,217.325728,0.036457,,
,,302.195938,0.260565,289.191918,0.246098,,,,,,,217.48597,0.205011,,
,,302.393731,0.480858,289.408455,0.729428,,,,,,,217.653117,0.173001,,
,,302.580401,0.181738,289.538901,0.061839,,,,,,,217.833485,0.429089,,
,,302.766756,0.6941,289.761637,0.191127,,,,,,,218.017651,0.446308,,
,,302.952595,0.149968,289.919007,0.206,,,,,,,218.17893,0.175807,,
,,303.130643,0.30811,290.129302,0.653389,,,,,,,218.345459,0.396646,,
,,303.308022,0.358182,290.460541,0.179465,,,,,,,218.532586,0.470457,,
,,303.656223,0.2588,290.644784,0.22404,,,,,,,218.734673,0.032053,,
,,303.84233,0.442774,290.830978,0.615726,,,,,,,218.884765,0.249231,,
,,304.037753,0.264473,291.116309,0.284735,,,,,,,219.050944,0.114824,,
,,304.379942,0.341827,291.282775,0.159029,,,,,,,219.231246,0.079285,,
,,304.721517,0.30641,291.478668,0.632681,,,,,,,219.410074,0.026626,,
,,304.923909,0.385296,291.733765,0.296415,,,,,,,219.57461,0.239959,,
,,305.249866,0.442507,292.003292,0.236264,,,,,,,219.741871,0.400902,,
,,305.425207,0.238653,292.173665,0.606188,,,,,,,219.93119,0.483639,,
,,305.77522,0.336636,292.373849,0.711006,,,,,,,220.117191,0.023487,,
,,305.951679,0.362604,292.717427,0.526165,,,,,,,220.27764,0.204036,,
,,306.144436,0.343848,293.050513,0.427785,,,,,,,220.443231,0.1521,,
,,306.341703,0.222568,293.412746,0.243862,,,,,,,220.63072,0.051698,,
,,306.664481,0.669466,293.732486,0.200515,,,,,,,220.814174,0.027509,,
,,306.857506,0.262711,293.903681,0.154564,,,,,,,220.980742,0.21148,,
,,307.042109,0.15763,294.098178,0.541857,,,,,,,221.144233,0.474014,,
,,307.378677,0.353355,294.29438,0.052035,,,,,,,221.335238,0.498133,,
,,307.575189,0.101571,294.491672,0.135484,,,,,,,221.546872,0.016088,,
,,307.753727,0.244541,295.01258,0.243793,,,,,,,221.691663,0.148014,,
,,308.069376,0.522113,295.340384,0.058978,,,,,,,221.861023,0.129382,,
,,308.267991,0.261062,295.564824,0.45999,,,,,,,222.049909,0.054903,,
,,308.451649,0.276763,295.840566,0.062985,,,,,,,222.295927,0.029392,,
,,308.767396,0.451316,295.999281,0.074056,,,,,,,222.401408,0.215812,,
,,308.953887,0.343403,296.210969,0.502549,,,,,,,222.570252,0.459384,,
,,309.305038,0.349656,296.562262,0.595119,,,,,,,222.763051,0.508827,,
,,309.499409,0.34095,296.932392,0.956562,,,,,,,222.957121,0.037643,,
,,309.686091,0.241471,297.283334,0.184618,,,,,,,223.112988,0.268764,,
,,309.87271,0.251126,297.464598,0.186697,,,,,,,223.280552,0.136583,,
,,310.190375,0.336046,297.646998,0.335905,,,,,,,223.456906,0.516226,,
,,310.372523,0.293382,297.844925,0.35766,,,,,,,223.646483,0.439952,,
,,310.548719,0.24782,298.140349,0.457484,,,,,,,223.809164,0.252396,,
,,310.886136,0.18706,298.320871,0.678188,,,,,,,223.981612,0.468176,,
,,311.08047,0.182055,298.673026,0.190983,,,,,,,224.170999,0.421899,,
,,311.272789,0.637597,298.852143,0.058988,,,,,,,224.361427,0.079917,,
,,311.532585,0.451703,299.217638,0.287641,,,,,,,224.520982,0.102289,,
,,311.761128,0.346028,299.557512,0.204898,,,,,,,224.689034,0.191746,,
,,312.005996,0.518648,299.756857,0.564672,,,,,,,224.865287,0.052637,,
,,312.476911,0.151706,300.106134,0.234322,,,,,,,225.060993,0.037284,,
,,312.743339,1.000002,300.414641,0.122042,,,,,,,225.227123,0.240163,,
,,312.927258,0.10708,300.640715,0.326712,,,,,,,225.38577,0.46901,,
,,313.131172,0.130112,300.805269,0.067984,,,,,,,225.58237,0.47321,,
,,313.345085,0.564849,300.94562,0.097167,,,,,,,225.779808,0.065868,,
,,314.471379,0.131016,301.172394,0.595475,,,,,,,225.92899,0.217919,,
,,314.673121,0.13835,301.505192,0.306146,,,,,,,226.094244,0.219211,,
,,314.939848,0.105585,301.664992,0.06508,,,,,,,226.275861,0.104124,,
,,,,301.892693,0.320096,,,,,,,226.4584,0.040378,,
,,,,302.025573,0.063203,,,,,,,226.625504,0.130002,,
,,,,302.206887,0.140911,,,,,,,226.798342,0.642831,,
,,,,302.357491,0.316264,,,,,,,227.358372,0.051572,,
,,,,302.543642,0.354004,,,,,,,227.515824,0.167559,,
,,,,302.764518,0.453565,,,,,,,227.687075,0.032505,,
,,,,303.078995,0.323875,,,,,,,227.88738,0.032767,,
,,,,303.284704,0.157354,,,,,,,228.043732,0.286626,,
,,,,303.450998,0.207334,,,,,,,228.208937,0.435684,,
,,,,303.652212,0.253094,,,,,,,228.404378,0.482611,,
,,,,303.987999,0.312848,,,,,,,228.575528,0.028465,,
,,,,304.309838,0.274146,,,,,,,228.735428,0.234039,,
,,,,304.68439,0.115418,,,,,,,228.895051,0.188286,,
,,,,304.875466,0.181282,,,,,,,229.078371,0.473249,,
,,,,305.073946,0.198273,,,,,,,229.263667,0.416001,,
,,,,305.424449,0.401677,,,,,,,229.421792,0.220211,,
,,,,305.762117,0.413128,,,,,,,229.584388,0.491383,,
,,,,306.1173,0.457976,,,,,,,229.780936,0.409517,,
,,,,306.336916,0.231657,,,,,,,229.975518,0.034143,,
,,,,306.603515,0.197396,,,,,,,230.130029,0.148179,,
,,,,306.829173,0.201091,,,,,,,230.298985,0.20367,,
,,,,307.15695,0.487058,,,,,,,230.482652,0.075106,,
,,,,307.491315,0.142316,,,,,,,230.663738,0.063687,,
,,,,307.858667,0.254308,,,,,,,230.822631,0.30224,,
,,,,308.046838,0.165908,,,,,,,230.989648,0.453106,,
,,,,308.227594,0.192106,,,,,,,231.188456,0.520177,,
,,,,308.425543,0.435984,,,,,,,231.382534,0.015891,,
,,,,308.934888,0.082792,,,,,,,231.524743,0.139585,,
,,,,309.130569,0.120625,,,,,,,231.692127,0.174943,,
,,,,309.297837,0.182993,,,,,,,231.87655,0.050691,,
,,,,309.632004,0.357116,,,,,,,232.062721,0.046877,,
,,,,309.980232,0.40535,,,,,,,232.218957,0.197735,,
,,,,310.390651,0.555832,,,,,,,232.381226,0.497828,,
,,,,310.676304,0.067917,,,,,,,232.575995,0.45074,,
,,,,311.072531,0.095075,,,,,,,232.77295,0.026186,,
,,,,311.287762,0.940114,,,,,,,232.924096,0.117887,,
,,,,311.45738,0.29989,,,,,,,233.095664,0.181978,,
,,,,311.594244,0.167775,,,,,,,233.286215,0.092217,,
,,,,311.764869,0.304884,,,,,,,233.478134,0.049835,,
,,,,311.986015,0.103847,,,,,,,233.632226,0.217563,,
,,,,312.224008,0.668396,,,,,,,233.803271,0.439885,,
,,,,312.713354,0.851494,,,,,,,233.99097,0.461093,,
,,,,312.997047,0.428051,,,,,,,234.182709,0.038034,,
,,,,313.401097,0.954174,,,,,,,234.33111,0.184578,,
,,,,313.52602,0.088496,,,,,,,234.498436,0.187795,,
,,,,313.662991,0.101856,,,,,,,234.686607,0.431178,,
,,,,313.790838,0.097835,,,,,,,234.868621,0.429718,,
,,,,314.368034,0.050866,,,,,,,235.020934,0.164628,,
,,,,317.844903,0.052212,,,,,,,235.188535,0.516367,,
,,,,,,,,,,,,235.375722,0.497182,,
,,,,,,,,,,,,235.562061,0.052894,,
,,,,,,,,,,,,235.718376,0.127681,,
,,,,,,,,,,,,235.887617,0.183263,,
,,,,,,,,,,,,236.078726,0.047168,,
,,,,,,,,,,,,236.295067,0.024702,,
,,,,,,,,,,,,236.410638,0.251636,,
,,,,,,,,,,,,236.588158,0.445546,,
,,,,,,,,,,,,236.786322,0.469027,,
,,,,,,,,,,,,236.977566,0.035892,,
,,,,,,,,,,,,237.123289,0.304013,,
,,,,,,,,,,,,237.292178,0.212324,,
,,,,,,,,,,,,237.47185,0.07798,,
,,,,,,,,,,,,237.648263,0.031735,,
,,,,,,,,,,,,237.815863,0.234781,,
,,,,,,,,,,,,237.976092,0.524113,,
,,,,,,,,,,,,238.167289,0.47384,,
,,,,,,,,,,,,238.364316,0.016072,,
,,,,,,,,,,,,238.512345,0.167965,,
,,,,,,,,,,,,238.676282,0.214927,,
,,,,,,,,,,,,238.866397,0.116637,,
,,,,,,,,,,,,239.077895,0.024274,,
,,,,,,,,,,,,239.207308,0.217305,,
,,,,,,,,,,,,239.37241,0.452013,,
,,,,,,,,,,,,239.573847,0.480773,,
,,,,,,,,,,,,239.764661,0.026419,,
,,,,,,,,,,,,239.916305,0.206738,,
,,,,,,,,,,,,240.077927,0.218904,,
,,,,,,,,,,,,240.264361,0.426418,,
,,,,,,,,,,,,240.453287,0.428734,,
,,,,,,,,,,,,240.611956,0.162214,,
,,,,,,,,,,,,240.776305,0.523182,,
,,,,,,,,,,,,240.970703,0.478645,,
,,,,,,,,,,,,241.161971,0.071036,,
,,,,,,,,,,,,241.319969,0.147622,,
,,,,,,,,,,,,241.490158,0.138293,,
,,,,,,,,,,,,241.673927,0.117583,,
,,,,,,,,,,,,241.873308,0.032204,,
,,,,,,,,,,,,242.014001,0.221576,,
,,,,,,,,,,,,242.178721,0.470835,,
,,,,,,,,,,,,242.374415,0.494719,,
,,,,,,,,,,,,242.557686,0.018752,,
,,,,,,,,,,,,242.71291,0.234701,,
,,,,,,,,,,,,242.876938,0.205231,,
,,,,,,,,,,,,243.063703,0.086163,,
,,,,,,,,,,,,243.272988,0.034125,,
,,,,,,,,,,,,243.400247,0.19649,,
,,,,,,,,,,,,243.563927,0.493135,,
,,,,,,,,,,,,243.754689,0.50623,,
,,,,,,,,,,,,243.940252,0.067103,,
,,,,,,,,,,,,244.108768,0.209886,,
