Frame,Time,X,Y
506,20.24,182.202957,149.068818
507,20.28,181.903791,148.949847
508,20.32,181.464354,148.754086
509,20.36,180.893293,148.358661
510,20.4,180.262392,148.08921
511,20.44,179.701263,147.66349
512,20.48,178.989921,147.423822
513,20.52,178.118466,147.304011
514,20.56,177.008476,147.233444
515,20.6,175.832145,147.021303
516,20.64,174.688101,146.816711
517,20.68,173.533023,146.371553
518,20.72,172.434876,146.004386
519,20.76,171.187394,145.233414
520,20.8,169.767897,144.420117
521,20.84,168.540058,143.638203
522,20.88,167.195369,143.06173
523,20.92,166.015812,142.736446
524,20.96,164.846593,142.726599
525,21,163.879241,142.758724
526,21.04,163.053052,142.897063
527,21.08,162.289801,142.808897
528,21.12,161.722515,142.762422
529,21.16,161.238863,142.527144
530,21.2,160.789965,142.399718
531,21.24,160.375539,142.140021
532,21.28,160.064581,141.877752
533,21.32,159.962808,141.629984
534,21.36,160.039382,141.423098
535,21.4,160.290498,141.235818
536,21.44,160.647941,141.172401
537,21.48,161.078549,141.018059
538,21.52,161.523037,140.905657
539,21.56,161.953791,140.649668
540,21.6,162.263586,140.46487
541,21.64,162.541578,140.230609
542,21.68,162.746606,140.08916
543,21.72,163.029724,139.952163
544,21.76,163.368898,140.029019
545,21.8,163.858535,140.244816
546,21.84,164.333189,140.858625
547,21.88,164.826491,141.497183
548,21.92,165.339974,142.10977
549,21.96,165.761012,142.480728
550,22,166.111426,142.806633
551,22.04,166.439597,142.804103
552,22.08,166.863179,142.801137
553,22.12,167.348386,142.607263
554,22.16,167.889393,142.250927
555,22.2,168.700631,141.747463
556,22.24,169.670395,141.628907
557,22.28,170.736461,141.540309
558,22.32,171.960858,141.650074
559,22.36,173.200339,141.609417
560,22.4,174.217441,141.577201
561,22.44,175.251959,141.264294
562,22.48,176.351852,141.170092
563,22.52,177.354275,140.839755
564,22.56,178.483692,140.839989
565,22.6,179.81808,140.823934
566,22.64,181.222118,140.907091
567,22.68,182.801967,141.357489
568,22.72,184.347034,142.283265
569,22.76,185.717559,143.0443
570,22.8,186.769746,143.676586
571,22.84,187.627413,143.895018
572,22.88,188.272797,144.017993
573,22.92,188.758098,143.951871
574,22.96,188.952407,143.898934
575,23,188.98432,143.780022
576,23.04,188.919724,143.708329
577,23.08,188.795224,143.46812
578,23.12,188.463141,143.210744
579,23.16,187.916373,142.893412
580,23.2,187.212926,142.468671
581,23.24,186.34568,141.8974
582,23.28,185.470225,141.271314
583,23.32,184.721336,140.71855
584,23.36,184.095382,140.24966
585,23.4,183.918574,140.190698
586,23.44,183.952032,140.598503
587,23.48,184.260776,141.135356
588,23.52,184.654994,141.915697
589,23.56,184.771885,142.462581
590,23.6,184.807154,142.973384
591,23.64,184.43396,143.031612
592,23.68,183.727823,143.017303
593,23.72,182.697743,142.637908
594,23.76,181.337638,141.733169
595,23.8,179.8488,140.302775
596,23.84,177.616107,138.22221
597,23.88,175.056883,135.896793
598,23.92,172.233992,133.480132
599,23.96,169.283633,130.982046
600,24,166.265984,129.191024
601,24.04,163.051698,128.0389
602,24.08,159.956569,127.441904
603,24.12,156.916993,126.920431
604,24.16,154.095289,126.720249
605,24.2,151.558185,126.636778
606,24.24,149.193026,126.637869
607,24.28,147.159367,126.550102
608,24.32,145.183774,126.592847
609,24.36,143.211703,126.595855
610,24.4,141.421467,126.788293
611,24.44,139.833902,126.916569
612,24.48,138.666726,127.125532
613,24.52,137.816165,127.240734
614,24.56,137.112459,127.322927
615,24.6,136.607352,127.311235
616,24.64,136.253523,127.385609
617,24.68,136.036956,127.369196
618,24.72,135.954736,127.527135
619,24.76,136.013178,127.624204
620,24.8,136.187498,127.848499
621,24.84,136.610152,127.729786
622,24.88,137.366302,127.441555
623,24.92,138.346482,127.126118
624,24.96,139.404689,127.119514
625,25,140.494726,126.952608
626,25.04,141.523259,126.79676
627,25.08,142.337112,126.553719
628,25.12,142.753654,126.310722
629,25.16,142.983407,126.075189
630,25.2,143.027548,126.096391
631,25.24,143.091074,126.068678
632,25.28,143.302005,126.205113
633,25.32,143.674258,126.315511
634,25.36,144.134972,126.789577
635,25.4,144.678448,127.35421
636,25.44,145.211146,128.161538
637,25.48,145.684034,128.774704
638,25.52,146.105937,129.275872
639,25.56,146.63786,129.35525
640,25.6,147.172803,129.427387
641,25.64,147.72322,129.277402
642,25.68,148.556084,129.020552
643,25.72,149.48968,128.547394
644,25.76,150.491648,128.306937
645,25.8,151.69306,128.022972
646,25.84,152.948086,127.74638
647,25.88,154.305153,127.386817
648,25.92,155.646009,127.27701
649,25.96,156.998956,127.098321
650,26,158.442644,127.06328
651,26.04,160.135337,127.019935
652,26.08,162.034086,127.10554
653,26.12,164.112394,127.03881
654,26.16,166.637799,127.0939
655,26.2,169.400918,127.118436
656,26.24,171.930856,127.851527
657,26.28,174.18429,128.575694
658,26.32,175.848805,129.129472
659,26.36,176.91259,129.064693
660,26.4,177.148893,128.971579
661,26.44,177.069749,128.763938
662,26.48,176.614144,128.562812
663,26.52,176.025648,128.432586
664,26.56,175.18663,128.294811
665,26.6,174.386678,127.830251
666,26.64,173.45942,127.664166
667,26.68,172.380859,127.346727
668,26.72,171.258439,127.047244
669,26.76,170.13316,126.415852
670,26.8,169.207647,125.798086
671,26.84,168.657768,125.434532
672,26.88,168.385283,125.640057
673,26.92,168.42067,126.045117
674,26.96,168.759273,126.751157
