Piece,Label SD,SD,Clave_?,Section,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cajon,Conga,Trumpet,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens,Cj_Dens,Cn_Dens,Tm_Dens
Song_2,48:1,1,1,Montuno,169.843826,,169.839255,169.831934,,169.845366,,,,1.5,,4.5,3.5,,2.5,,,
Song_2,48:2,2,N,Montuno,,,170.024281,,,170.061047,,,,,,5,,,2.5,,,
Song_2,48:3,3,N,Montuno,,,170.244124,170.291201,,170.289157,,,,,,5,3.5,,3,,,
Song_2,48:4,4,2,Montuno,170.519456,,170.518959,170.513013,,170.516501,,,,1.5,,4.5,3.5,,3,,,
Song_2,48:5,5,N,Montuno,,170.734743,170.741806,170.735566,,170.735618,,,,,1.5,4.5,3.5,,3.5,,,
Song_2,48:6,6,N,Montuno,,,170.953093,,,,,,,,,4.5,,,,,,
Song_2,48:7,7,3,Montuno,171.199924,171.16379,171.191511,171.171067,,171.202343,,,,1.5,1.5,4.5,3.5,,3.5,,,
Song_2,48:8,8,N,Montuno,,,171.410425,171.380378,,171.4285,,,,,,4.5,3.5,,4,,,
Song_2,48:9,9,N,Montuno,,,171.633535,171.615179,,171.6497,,,,,,5,3.5,,4,,,
Song_2,48:10,10,N,Montuno,,,171.848177,,,,,,,,,4.5,,,,,,
Song_2,48:11,11,4,Montuno,172.087388,,172.054546,,,,,,,1.5,,4.5,,,,,,
Song_2,48:12,12,N,Montuno,,,172.308557,172.27957,,,,,,,,4.5,3.5,,,,,
Song_2,48:13,13,5,Montuno,172.523889,172.536181,172.503607,172.516683,,172.5174,,,,1.5,2,5,3,,2.5,,,
Song_2,48:14,14,N,Montuno,,,,,,,,,,,,,,,,,,
Song_2,48:15,15,N,Montuno,,172.939637,172.932229,172.947928,,,,,,,2,4.5,3,,,,,
Song_2,48:16,16,N,Montuno,,,173.110534,173.164205,,173.175613,,,,,,4.5,3.5,,2.5,,,
Song_2,49:1,1,1,Montuno,173.418154,,173.391913,173.395915,,173.399798,,,,1.5,,4.5,3,,2.5,,,
Song_2,49:2,2,N,Montuno,,173.581123,173.6269,,,,,,,,1.5,4.5,,,,,,
Song_2,49:3,3,N,Montuno,,173.790784,173.826525,173.833642,,,,,,,2,4.5,3,,,,,
Song_2,49:4,4,2,Montuno,174.069467,174.025168,174.059,174.053474,,174.072996,,,,2,2.5,4,3.5,,2,,,
Song_2,49:5,5,N,Montuno,,,174.284355,174.301091,,174.29706,,,,,,4.5,3.5,,2.5,,,
Song_2,49:6,6,N,Montuno,,,174.521261,,,,,,,,,4,,,,,,
Song_2,49:7,7,3,Montuno,174.738231,174.701086,174.718776,174.726616,,,,,,1.5,2.5,4.5,3.5,,,,,
Song_2,49:8,8,N,Montuno,,,174.949685,174.944896,,174.970738,,,,,,4.5,4,,2.5,,,
Song_2,49:9,9,N,Montuno,,,175.170965,175.188094,,175.197598,,,,,,4.5,3.5,,2.5,,,
Song_2,49:10,10,N,Montuno,,,175.402969,,,,,,,,,4.5,,,,,,
Song_2,49:11,11,4,Montuno,175.650174,,175.652345,,,175.619851,,,,1.5,,4.5,,,2.5,,,
Song_2,49:12,12,N,Montuno,,,175.864934,175.863804,,,,,,,,4.5,3,,,,,
Song_2,49:13,13,5,Montuno,176.098914,176.083748,176.061256,176.091907,,176.07829,,,,1.5,2,4.5,3,,2.5,,,
Song_2,49:14,14,N,Montuno,,,,,,,,,,,,,,,,,,
Song_2,49:15,15,N,Montuno,,176.505035,176.514362,176.527521,,176.524927,,,,,2.5,4.5,3,,2.5,,,
Song_2,49:16,16,N,Montuno,,,176.762892,176.743496,,176.765473,,,,,,4,3,,3,,,
Song_2,50:1,1,1,Montuno,176.979747,,176.986391,176.980255,,176.983722,,,,1.5,,4,3,,3,,,
Song_2,50:2,2,N,Montuno,,,177.210096,,,177.185041,,,,,,4,,,3.5,,,
Song_2,50:3,3,N,Montuno,,,177.401334,177.439549,,177.430553,,,,,,4.5,3,,3.5,,,
Song_2,50:4,4,2,Montuno,177.658933,,177.639724,177.655635,,177.66162,,,,1.5,,4.5,3.5,,3.5,,,
Song_2,50:5,5,N,Montuno,,177.871009,177.88407,177.894609,,177.889784,,,,,1.5,4,3.5,,4,,,
Song_2,50:6,6,N,Montuno,,,178.07888,,,,,,,,,4,,,,,,
Song_2,50:7,7,3,Montuno,178.336448,178.332959,178.314332,178.322673,,178.338994,,,,1.5,1.5,4.5,3.5,,4,,,
Song_2,50:8,8,N,Montuno,,,178.557405,178.54396,,178.571406,,,,,,4.5,3.5,,4,,,
Song_2,50:9,9,N,Montuno,,,178.788809,178.775227,,178.797114,,,,,,4.5,3.5,,4,,,
Song_2,50:10,10,N,Montuno,,,178.973055,,,,,,,,,5,,,,,,
Song_2,50:11,11,4,Montuno,179.244014,,179.230114,,,179.236645,,,,1.5,,4.5,,,3.5,,,
Song_2,50:12,12,N,Montuno,,,179.472206,179.445593,,,,,,,,4.5,3,,,,,
Song_2,50:13,13,5,Montuno,179.697022,179.677207,179.677834,179.684008,,179.676962,,,,1.5,2.5,4.5,3,,3,,,
Song_2,50:14,14,N,Montuno,,,179.908066,,,,,,,,,4.5,,,,,,
Song_2,50:15,15,N,Montuno,,180.097147,180.108038,180.110699,,180.106867,,,,,2.5,4.5,3,,3,,,
Song_2,50:16,16,N,Montuno,,,180.334632,180.337183,,180.341325,,,,,,4.5,3,,3,,,
Song_2,51:1,1,1,Montuno,180.569909,,180.579024,180.581132,,180.570374,,,,1.5,,4.5,3,,3.5,,,
Song_2,51:2,2,N,Montuno,,180.82486,180.779094,,,,,,,,1.5,5,,,,,,
Song_2,51:3,3,N,Montuno,,181.007511,180.986581,181.006599,,,,,,,2,4.5,3,,,,,
Song_2,51:4,4,2,Montuno,181.256281,181.22829,181.222436,181.231515,,181.227005,,,,1.5,2.5,5,3.5,,3,,,
Song_2,51:5,5,N,Montuno,,,181.452681,181.469812,,181.454973,,,,,,5,3.5,,3,,,
Song_2,51:6,6,N,Montuno,,,181.692592,,,,,,,,,4.5,,,,,,
Song_2,51:7,7,3,Montuno,181.925394,181.882812,181.892054,181.896509,,181.897403,,,,1.5,2.5,5,3.5,,3,,,
Song_2,51:8,8,N,Montuno,,,182.137048,182.136549,,182.129287,,,,,,4.5,3.5,,3,,,
Song_2,51:9,9,N,Montuno,,,182.342214,182.373098,,182.354152,,,,,,4.5,3.5,,3,,,
Song_2,51:10,10,N,Montuno,,,182.566367,,,,,,,,,5,,,,,,
Song_2,51:11,11,4,Montuno,182.824513,,182.803564,182.822744,,182.813592,,,,1.5,,4.5,3.5,,3,,,
Song_2,51:12,12,N,Montuno,,,183.047659,183.041941,,,,,,,,4.5,3.5,,,,,
Song_2,51:13,13,5,Montuno,183.275707,183.233857,183.25967,183.282084,,183.256126,,,,1.5,2,4.5,3.5,,3,,,
Song_2,51:14,14,N,Montuno,,,183.468311,,,,,,,,,4.5,,,,,,
Song_2,51:15,15,N,Montuno,,183.658793,183.693806,183.703237,,183.704752,,,,,2.5,4.5,3.5,,3,,,
Song_2,51:16,16,N,Montuno,,,183.95399,,,183.939437,,,,,,4.5,,,3,,,
Song_2,52:1,1,1,Montuno,184.174281,,184.153277,184.161927,,184.157431,,,,1.5,,4.5,3,,3,,,
Song_2,52:2,2,N,Montuno,,,184.377557,,,184.385515,,,,,,4.5,,,3,,,
Song_2,52:3,3,N,Montuno,,,184.577072,184.609746,,184.608514,,,,,,4.5,3,,3.5,,,
Song_2,52:4,4,2,Montuno,184.82896,,184.825434,184.819683,,184.845584,,,,1.5,,4.5,3.5,,3.5,,,
Song_2,52:5,5,N,Montuno,,185.034556,185.047638,185.053681,,185.068401,,,,,1.5,5,3,,4,,,
Song_2,52:6,6,N,Montuno,,,185.267599,,,,,,,,,4.5,,,,,,
Song_2,52:7,7,3,Montuno,185.515623,185.487502,185.484604,185.472887,,185.518754,,,,1.5,1.5,4.5,3,,4,,,
Song_2,52:8,8,N,Montuno,,,185.715296,185.70955,,185.765881,,,,,,4.5,3,,4,,,
Song_2,52:9,9,N,Montuno,,,185.947527,185.937833,,185.973981,,,,,,5,3.5,,4,,,
Song_2,52:10,10,N,Montuno,,,186.148189,,,,,,,,,5,,,,,,
Song_2,52:11,11,4,Montuno,186.412444,,186.387056,,,186.403088,,,,1.5,,4.5,,,3.5,,,
Song_2,52:12,12,N,Montuno,,,186.585736,186.604193,,,,,,,,4.5,3.5,,,,,
Song_2,52:13,13,5,Montuno,186.862797,186.834124,186.835719,186.84605,,186.842658,,,,1.5,2.5,4.5,3,,3.5,,,
Song_2,52:14,14,N,Montuno,,,,,,,,,,,,,,,,,,
Song_2,52:15,15,N,Montuno,,187.25109,187.273747,187.266817,,187.27384,,,,,2.5,4,3,,3,,,
Song_2,52:16,16,N,Montuno,,,187.506409,187.514582,,187.50126,,,,,,4,3,,3.5,,,
Song_2,53:1,1,1,Montuno,187.755861,,187.731855,187.746055,,187.728105,,,,1.5,,4,3,,3.5,,,
Song_2,53:2,2,N,Montuno,,,187.933745,,,,,,,,,4.5,,,,,,
Song_2,53:3,3,N,Montuno,,,188.13604,188.174776,,188.185258,,,,,,4.5,3,,3,,,
Song_2,53:4,4,2,Montuno,188.422804,188.406943,188.365407,188.393848,,188.407855,,,,1.5,1.5,4.5,3.5,,3,,,
Song_2,53:5,5,N,Montuno,,188.612741,188.600711,188.625458,,188.62646,,,,,2,4,3.5,,3.5,,,
Song_2,53:6,6,N,Montuno,,,188.809288,,,,,,,,,4.5,,,,,,
Song_2,53:7,7,3,Montuno,189.069236,189.03156,189.028234,189.063167,,189.058537,,,,1.5,2,4.5,3.5,,3.5,,,
Song_2,53:8,8,N,Montuno,,,189.27599,189.275913,,189.295178,,,,,,4.5,3.5,,3.5,,,
Song_2,53:9,9,N,Montuno,,,189.499935,189.499113,,189.513537,,,,,,5,4,,3.5,,,
Song_2,53:10,10,N,Montuno,,,189.712668,,,,,,,,,5,,,,,,
Song_2,53:11,11,4,Montuno,189.963575,,189.942831,189.952912,,189.939517,,,,1.5,,4.5,3.5,,3.5,,,
Song_2,53:12,12,N,Montuno,,,190.14196,190.17515,,,,,,,,4.5,3.5,,,,,
Song_2,53:13,13,5,Montuno,190.416942,190.414227,190.401461,190.396129,,190.398008,,,,2,1.5,4.5,3.5,,3.5,,,
Song_2,53:14,14,N,Montuno,,,,,,,,,,,,,,,,,,
Song_2,53:15,15,N,Montuno,,190.82319,190.8217,190.838323,,190.819502,,,,,1.5,4,3.5,,3,,,
Song_2,53:16,16,N,Montuno,,,191.06792,191.076574,,191.060782,,,,,,4,3.5,,3,,,
Song_2,54:1,1,1,Montuno,191.292082,,191.290494,191.274998,,191.272555,,,,1.5,,4,4,,3.5,,,
Song_2,54:2,2,N,Montuno,,,191.48979,,,191.50719,,,,,,4.5,,,3.5,,,
Song_2,54:3,3,N,Montuno,,,191.703342,191.72956,,191.722164,,,,,,4.5,3.5,,3.5,,,
Song_2,54:4,4,2,Montuno,191.957133,,191.947675,191.946725,,191.951592,,,,2,,4,4,,3.5,,,
Song_2,54:5,5,N,Montuno,,192.157532,192.156644,192.177769,,192.165525,,,,,1.5,4,3.5,,4,,,
Song_2,54:6,6,N,Montuno,,,192.398441,,,,,,,,,4.5,,,,,,
Song_2,54:7,7,3,Montuno,192.598284,192.595837,192.601537,192.606154,,192.600299,,,,1.5,2,4.5,3.5,,4,,,
Song_2,54:8,8,N,Montuno,,,192.845438,,,192.842534,,,,,,4.5,,,4,,,
Song_2,54:9,9,N,Montuno,,,193.05769,193.054543,,193.052285,,,,,,5,3.5,,4.5,,,
Song_2,54:10,10,N,Montuno,,,193.25309,,,,,,,,,5,,,,,,
Song_2,54:11,11,4,Montuno,193.507783,,193.488001,,,193.487272,,,,1.5,,5,,,4,,,
Song_2,54:12,12,N,Montuno,,,193.738024,193.714916,,,,,,,,4.5,3,,,,,
Song_2,54:13,13,5,Montuno,193.953307,193.97504,193.9558,193.954287,,193.934555,,,,2,3,4.5,2.5,,3.5,,,
Song_2,54:14,14,N,Montuno,,,194.153236,,,,,,,,,5,,,,,,
Song_2,54:15,15,N,Montuno,,194.348414,194.364061,194.378266,,194.372159,,,,,3,5,2.5,,3,,,
Song_2,54:16,16,N,Montuno,,,194.59436,194.608231,,194.599742,,,,,,5,2.5,,3.5,,,
Song_2,55:1,1,1,Montuno,194.83064,,194.826886,194.834458,,194.81773,,,,1.5,,5,3,,3.5,,,
Song_2,55:2,2,N,Montuno,,,195.031943,,,,,,,,,5,,,,,,
Song_2,55:3,3,N,Montuno,,,195.234339,195.249083,,195.252368,,,,,,5,3,,3,,,
Song_2,55:4,4,2,Montuno,195.48652,,195.472696,195.474732,,195.47758,,,,2,,5,3.5,,3.5,,,
Song_2,55:5,5,N,Montuno,,195.718207,195.697496,195.702353,,195.707922,,,,,1.5,5,4,,3.5,,,
Song_2,55:6,6,N,Montuno,,,195.892815,,,,,,,,,5,,,,,,
Song_2,55:7,7,3,Montuno,196.134912,196.131458,196.110343,196.142102,,196.122066,,,,1.5,1.5,5,3.5,,3.5,,,
Song_2,55:8,8,N,Montuno,,,196.355108,196.381043,,196.359661,,,,,,5,3.5,,4,,,
Song_2,55:9,9,N,Montuno,,,196.583421,196.588269,,196.571998,,,,,,5,4,,4,,,
Song_2,55:10,10,N,Montuno,,,196.766852,,,,,,,,,5,,,,,,
Song_2,55:11,11,4,Montuno,197.025028,,197.003625,197.018235,,197.007127,,,,1.5,,5,3.5,,3.5,,,
Song_2,55:12,12,N,Montuno,,,197.212388,197.243103,,,,,,,,5,4,,,,,
Song_2,55:13,13,5,Montuno,197.476728,197.467461,197.463374,197.46761,,197.458041,,,,2,2,5,4,,3.5,,,
Song_2,55:14,14,N,Montuno,,,197.685392,,,,,,,,,5,,,,,,
Song_2,55:15,15,N,Montuno,,197.90253,197.897965,197.881376,,197.878433,,,,,2,4.5,3.5,,3,,,
Song_2,55:16,16,N,Montuno,,,198.144532,198.119227,,198.123537,,,,,,4.5,4,,3,,,
Song_2,56:1,1,1,Montuno,198.356866,,198.343874,198.357116,,198.351078,,,,1.5,,5,4,,3.5,,,
Song_2,56:2,2,N,Montuno,,,198.550919,,,198.576851,,,,,,5,,,3,,,
Song_2,56:3,3,N,Montuno,,,198.759391,198.802336,,198.797602,,,,,,5,3.5,,3.5,,,
Song_2,56:4,4,2,Montuno,199.026012,,199.003345,198.995892,,199.027996,,,,1.5,,5,4,,3.5,,,
Song_2,56:5,5,N,Montuno,,199.249269,199.243199,199.258616,,199.247715,,,,,1.5,4.5,3.5,,4,,,
Song_2,56:6,6,N,Montuno,,,199.45792,,,,,,,,,5,,,,,,
Song_2,56:7,7,3,Montuno,199.672522,199.676848,199.673863,199.667909,,199.70397,,,,1.5,1.5,5,3.5,,4,,,
Song_2,56:8,8,N,Montuno,,,199.920385,199.891447,,199.926425,,,,,,4.5,3.5,,4,,,
Song_2,56:9,9,N,Montuno,,,200.114604,200.108656,,200.126037,,,,,,5,4,,4,,,
Song_2,56:10,10,N,Montuno,,,200.325379,,,,,,,,,5,,,,,,
Song_2,56:11,11,4,Montuno,200.588126,,200.565711,,,200.575594,,,,1.5,,4.5,,,4,,,
Song_2,56:12,12,N,Montuno,,,200.807134,200.780587,,,,,,,,4.5,3.5,,,,,
Song_2,56:13,13,5,Montuno,201.017394,201.033121,201.013405,201.041561,,201.013298,,,,2,2.5,4.5,3,,3.5,,,
Song_2,56:14,14,N,Montuno,,,201.230835,,,,,,,,,5,,,,,,
Song_2,56:15,15,N,Montuno,,201.431324,201.441471,201.457211,,201.446042,,,,,2.5,5,3,,3,,,
Song_2,56:16,16,N,Montuno,,,201.657204,201.687377,,201.673012,,,,,,5,3,,3.5,,,
Song_2,57:1,1,1,Montuno,201.922574,,201.87748,201.909466,,201.884147,,,,1.5,,5,3,,3.5,,,
Song_2,57:2,2,N,Montuno,,202.093917,202.075241,,,,,,,,1.5,5,,,,,,
Song_2,57:3,3,N,Montuno,,202.290477,202.305161,202.334832,,,,,,,2,5,3,,,,,
Song_2,57:4,4,2,Montuno,202.568454,202.540104,202.515613,202.562277,,202.544167,,,,2,2.5,5,3.5,,3,,,
Song_2,57:5,5,N,Montuno,,,202.755305,202.799214,,202.775968,,,,,,5,3.5,,3,,,
Song_2,57:6,6,N,Montuno,,,202.955365,,,,,,,,,5,,,,,,
Song_2,57:7,7,3,Montuno,203.215677,203.19791,203.186468,203.213146,,203.210482,,,,1.5,2.5,5,3.5,,3,,,
Song_2,57:8,8,N,Montuno,,,203.426092,203.431328,,203.44052,,,,,,5,4,,3.5,,,
Song_2,57:9,9,N,Montuno,,,203.648519,203.67027,,203.666074,,,,,,5,4,,3.5,,,
Song_2,57:10,10,N,Montuno,,,203.86144,,,,,,,,,5,,,,,,
Song_2,57:11,11,4,Montuno,204.122546,,204.081919,,,204.091361,,,,1.5,,4.5,,,3,,,
Song_2,57:12,12,N,Montuno,,,204.321921,204.291101,,,,,,,,4.5,3.5,,,,,
Song_2,57:13,13,5,Montuno,204.5794,204.576542,204.548903,204.561957,,204.555991,,,,1.5,2,4.5,3.5,,3,,,
Song_2,57:14,14,N,Montuno,,,204.741075,,,,,,,,,5,,,,,,
Song_2,57:15,15,N,Montuno,,205.003052,204.971125,204.984032,,204.977903,,,,,2.5,4.5,3,,3,,,
Song_2,57:16,16,N,Montuno,,,205.224298,205.212828,,205.209866,,,,,,4.5,3.5,,3.5,,,
Song_2,58:1,1,1,Montuno,205.452536,,205.440064,205.442317,,205.435843,,,,1.5,,4.5,3,,3.5,,,
Song_2,58:2,2,N,Montuno,,,205.653916,,,205.647782,,,,,,4.5,,,3.5,,,
Song_2,58:3,3,N,Montuno,,,205.858393,205.882841,,205.860185,,,,,,5,3,,3.5,,,
Song_2,58:4,4,2,Montuno,206.112398,,206.111391,206.118741,,206.093637,,,,2,,4.5,3.5,,3.5,,,
Song_2,58:5,5,N,Montuno,,206.327143,206.333907,206.348739,,206.31831,,,,,1.5,4.5,3.5,,4,,,
Song_2,58:6,6,N,Montuno,,,206.535022,,,,,,,,,5,,,,,,
Song_2,58:7,7,3,Montuno,206.769915,206.756565,206.740844,206.739928,,206.768241,,,,1.5,2,5,3.5,,4,,,
Song_2,58:8,8,N,Montuno,,,206.974656,206.970567,,207.003254,,,,,,4.5,4,,4,,,
Song_2,58:9,9,N,Montuno,,,207.20071,207.198543,,207.218124,,,,,,5,4,,4,,,
Song_2,58:10,10,N,Montuno,,,207.410611,,,,,,,,,5,,,,,,
Song_2,58:11,11,4,Montuno,207.666972,,207.631586,,,207.655663,,,,2,,5,,,3.5,,,
Song_2,58:12,12,N,Montuno,,,207.843597,207.825264,,,,,,,,5,3.5,,,,,
Song_2,58:13,13,5,Montuno,208.123158,208.114518,208.079659,208.105591,,208.094725,,,,2,3,5,3.5,,3,,,
Song_2,58:14,14,N,Montuno,,,208.318321,,,208.327294,,,,,,5,,,3,,,
Song_2,58:15,15,N,Montuno,,208.5111,208.501273,,,,,,,,3,5,,,,,,
Song_2,58:16,16,N,Montuno,,208.746979,208.72371,,,,,,,,3,5,,,,,,
Song_2,59:1,1,1,Montuno,208.984119,,208.953316,208.982264,,208.981511,,,,2,,5,3,,3,,,
Song_2,59:2,2,N,Montuno,,,209.172062,,,,,,,,,5,,,,,,
Song_2,59:3,3,N,Montuno,,,209.393345,,,,,,,,,5,,,,,,
Song_2,59:4,4,2,Montuno,209.642948,209.631472,209.614605,209.632443,,209.631275,,,,2,2,5,3.5,,2.5,,,
Song_2,59:5,5,N,Montuno,,,209.839184,,,,,,,,,5,,,,,,
Song_2,59:6,6,N,Montuno,,,210.044275,210.042582,,,,,,,,5,3.5,,,,,
Song_2,59:7,7,3,Montuno,210.288913,210.268609,210.26253,210.269802,,210.249072,,,,1.5,2,5,3.5,,2,,,
Song_2,59:8,8,N,Montuno,,,,210.524112,,,,,,,,,3.5,,,,,
Song_2,59:9,9,N,Montuno,,,,210.775763,,,,,,,,,3.5,,,,,
Song_2,59:10,10,N,Montuno,,,,211.031727,,,,,,,,,3.5,,,,,
Song_2,59:11,11,4,Montuno,211.167853,,211.186518,,,,,,,1.5,,3.5,,,,,,
Song_2,59:12,12,N,Montuno,,,211.421562,,,,,,,,,3.5,,,,,,
Song_2,59:13,13,5,Montuno,211.610608,211.599097,211.601957,211.574736,,,,,,2,1.5,4,4,,,,,
Song_2,59:14,14,N,Montuno,,,,,,,,,,,,,,,,,,
Song_2,59:15,15,N,Montuno,,211.999803,212.031668,,,,,,,,1.5,3.5,,,,,,
Song_2,59:16,16,N,Montuno,,,212.206773,212.216733,,,,,,,,3.5,4,,,,,
Song_2,60:1,1,1,Montuno,212.480523,,,,,,,,,1.5,,,,,,,,
Song_2,60:2,2,N,Montuno,,,212.708479,212.670241,,,,,,,,3,3.5,,,,,
Song_2,60:3,3,N,Montuno,,,212.917449,,,,,,,,,3.5,,,,,,
Song_2,60:4,4,2,Montuno,213.136964,213.132088,213.148081,,,,,,,2,1.5,4,,,,,,
Song_2,60:5,5,N,Montuno,,213.332213,213.373362,,,,,,,,2,4,,,,,,
Song_2,60:6,6,N,Montuno,,,213.592453,213.566317,,,,,,,,4,3,,,,,
Song_2,60:7,7,3,Montuno,213.789822,213.785363,213.778695,,,,,,,1.5,2,4,,,,,,
Song_2,60:8,8,N,Montuno,,,214.038496,,,,,,,,,4,,,,,,
Song_2,60:9,9,N,Montuno,,,214.229604,,,,,,,,,4,,,,,,
Song_2,60:10,10,N,Montuno,,,214.437562,,,,,,,,,4.5,,,,,,
Song_2,60:11,11,4,Montuno,214.674469,,214.676729,,,,,,,1.5,,5,,,,,,
Song_2,60:12,12,N,Montuno,,,214.924426,,,,,,,,,4.5,,,,,,
Song_2,60:13,13,5,Montuno,215.125934,215.097412,215.119476,,,,,,,2,2,5,,,,,,
Song_2,60:14,14,N,Montuno,,,,,,,,,,,,,,,,,,
Song_2,60:15,15,N,Montuno,,215.510628,215.543779,,,,,,,,1.5,4.5,,,,,,
Song_2,60:16,16,N,Montuno,,,215.787527,215.754137,,,,,,,,4,1.5,,,,,
Song_2,61:1,1,1,Montuno,215.990939,,,,,,,,,1.5,,,,,,,,
Song_2,61:2,2,N,Montuno,,,216.207678,216.176956,,,,,,,,4,1.5,,,,,
Song_2,61:3,3,N,Montuno,,,216.454051,,216.400201,,,,,,,3.5,,3,,,,
Song_2,61:4,4,2,Montuno,216.639554,216.642688,216.661602,,216.621583,,,,,2,1.5,4,,3,,,,
Song_2,61:5,5,N,Montuno,,216.853023,216.900792,,,,,,,,2,4,,,,,,
Song_2,61:6,6,N,Montuno,,,217.076731,,217.040388,,,,,,,4,,3,,,,
Song_2,61:7,7,3,Montuno,217.275628,217.294184,217.2924,,217.26994,,,,,1.5,2,4,,3,,,,
Song_2,61:8,8,N,Montuno,,,217.484543,217.475489,217.502225,,,,,,,4.5,2.5,3,,,,
Song_2,61:9,9,N,Montuno,,,217.728506,,217.717765,,,,,,,4.5,,3.5,,,,
Song_2,61:10,10,N,Montuno,,,217.927196,217.918404,217.92618,,,,,,,4.5,2.5,3.5,,,,
Song_2,61:11,11,4,Montuno,218.153494,,218.156105,,218.140733,,,,,1.5,,5,,4,,,,
Song_2,61:12,12,N,Montuno,,,218.40609,,218.366998,,,,,,,5,,4.5,,,,
Song_2,61:13,13,5,Montuno,218.605254,218.566275,218.587276,218.561652,218.579979,,,,,2,2.5,5,2.5,4.5,,,,
Song_2,61:14,14,N,Montuno,,,,,218.809201,,,,,,,,,4.5,,,,
Song_2,61:15,15,N,Montuno,,219.008808,219.029266,219.021894,219.001657,,,,,,2,4.5,3,5,,,,
Song_2,61:16,16,N,Montuno,,,219.254429,219.214946,219.242381,,,,,,,4.5,3.5,5,,,,
Song_2,62:1,1,1,Montuno,219.459853,,,219.445541,,,,,,1.5,,,3.5,,,,,
Song_2,62:2,2,N,Montuno,,,219.702294,219.654531,219.678521,,,,,,,4,3.5,4.5,,,,
Song_2,62:3,3,N,Montuno,,,219.921529,,219.89251,,,,,,,4,,4.5,,,,
Song_2,62:4,4,2,Montuno,220.114026,,220.172902,,220.114774,,,,,2,,3.5,,4.5,,,,
Song_2,62:5,5,N,Montuno,,220.304314,,220.328409,220.321772,,,,,,1.5,,4,4.5,,,,
Song_2,62:6,6,N,Montuno,,,220.546097,,220.544201,,,,,,,3.5,,4.5,,,,
Song_2,62:7,7,3,Montuno,220.767126,220.741291,220.762784,,220.760091,,,,,1.5,1.5,3.5,,4.5,,,,
Song_2,62:8,8,N,Montuno,,,220.982311,220.976293,220.983568,,,,,,,4,4,4.5,,,,
Song_2,62:9,9,N,Montuno,,,,221.224409,221.206503,,,,,,,,3.5,4.5,,,,
Song_2,62:10,10,N,Montuno,,,,221.40545,221.415594,,,,,,,,4,4.5,,,,
Song_2,62:11,11,4,Montuno,221.651056,,221.681374,,221.628044,,,,,1.5,,3.5,,5,,,,
Song_2,62:12,12,N,Montuno,,,,221.836216,221.855394,,,,,,,,4,5,,,,
Song_2,62:13,13,5,Montuno,222.084444,222.06132,222.077945,,222.069868,,,,,2,1.5,3,,5,,,,
Song_2,62:14,14,N,Montuno,,,222.315718,222.29306,222.289592,,,,,,,3,4.5,5,,,,
Song_2,62:15,15,N,Montuno,,222.485409,222.495422,222.499766,222.491319,,,,,,1.5,3.5,4.5,5,,,,
Song_2,62:16,16,N,Montuno,,,222.73195,222.715363,222.733227,,,,,,,3.5,4.5,5,,,,
Song_2,63:1,1,1,Montuno,222.954539,,,222.950477,222.957199,,,,,1.5,,,5,5,,,,
Song_2,63:2,2,N,Montuno,,,223.149938,,223.150952,,,,,,,3,,5,,,,
Song_2,63:3,3,N,Montuno,,,223.403962,,223.380093,,,,,,,3.5,,5,,,,
Song_2,63:4,4,2,Montuno,223.607994,,223.665002,,223.617648,,,,,2,,4,,5,,,,
Song_2,63:5,5,N,Montuno,,223.818602,,223.804662,,,,,,,1.5,,4.5,,,,,
Song_2,63:6,6,N,Montuno,,,,,224.05384,,,,,,,,,4.5,,,,
Song_2,63:7,7,3,Montuno,224.268341,224.255322,224.264545,,,,,,,1.5,1.5,3.5,,,,,,
Song_2,63:8,8,N,Montuno,,,224.461848,,224.491535,,,,,,,3.5,,3.5,,,,
Song_2,63:9,9,N,Montuno,,,224.719979,,,,,,,,,3.5,,,,,,
Song_2,63:10,10,N,Montuno,,,224.982032,,224.903893,,,,,,,3.5,,3.5,,,,
Song_2,63:11,11,4,Montuno,225.124341,,,,225.134617,,,,,1.5,,,,3.5,,,,
Song_2,63:12,12,N,Montuno,,,,,225.346725,,,,,,,,,3.5,,,,
Song_2,63:13,13,5,Montuno,225.568709,225.54354,225.592725,,225.561104,,,,,2,1.5,3,,3.5,,,,
Song_2,63:14,14,N,Montuno,,,,225.77899,225.778241,,,,,,,,3,3.5,,,,
Song_2,63:15,15,N,Montuno,,225.975156,226.024276,225.989252,225.986278,,,,,,1.5,3,3,4,,,,
Song_2,63:16,16,N,Montuno,,,226.259442,226.194058,226.225378,,,,,,,3.5,3,4,,,,
Song_2,64:1,1,1,Montuno,226.439662,,,,226.468571,,,,,1.5,,,,4.5,,,,
Song_2,64:2,2,N,Montuno,,,226.68019,,226.63845,,,,,,,3,,4.5,,,,
Song_2,64:3,3,N,Montuno,,,226.907771,,226.873301,,,,,,,3,,5,,,,
Song_2,64:4,4,2,Montuno,227.099028,,227.144017,,227.084316,,,,,2,,3,,5,,,,
Song_2,64:5,5,N,Montuno,,227.314052,,227.299646,227.319517,,,,,,1.5,,3,5,,,,
Song_2,64:6,6,N,Montuno,,,227.553678,,227.571795,,,,,,,3.5,,4.5,,,,
