Bass,Bass peak,Clave,Clave peak,Guitar,Guitar peak,Tres,Tres peak,Bongos,Bongos peak,Bell,Bell peak,Conga,Conga peak
,,338.914694,0.050288,,,,,,,,,376.307387,0.34509
,,339.052934,0.077521,,,,,,,,,376.427602,0.464471
,,339.173094,0.125772,,,,,,,,,376.548665,0.242906
,,339.29675,0.312316,,,,,,,,,376.692299,0.565808
,,339.505932,0.210687,,,,,,,,,376.910418,0.035509
,,339.691062,0.105238,,,,,,,,,377.046675,0.114495
,,339.79404,0.13088,,,,,,,,,377.182387,0.032224
,,339.935623,0.088024,,,,,,,,,377.294214,0.317788
,,340.08057,0.030066,,,,,,,,,377.420377,0.562391
,,340.189916,0.151308,,,,,,,,,377.684271,0.020338
,,340.315794,0.239858,,,,,,,,,377.78161,0.392914
,,340.438589,0.068908,,,,,,,,,377.889697,0.181527
,,340.583492,0.398584,,,,,,,,,378.018245,0.14039
,,340.749596,0.091119,,,,,,,,,378.161615,0.07252
,,341.034873,0.207078,,,,,,,,,378.26094,0.243117
,,341.207701,0.118489,,,,,,,,,378.388648,0.455694
,,341.330719,0.264228,,,,,,,,,378.509628,0.350748
,,341.604719,0.122441,,,,,,,,,378.652941,0.616015
,,341.713435,0.200457,,,,,,,,,378.765887,0.044532
,,341.8178,0.126653,,,,,,,,,378.900911,0.074764
,,341.951111,0.120942,,,,,,,,,379.01434,0.109471
,,342.211133,0.206154,,,,,,,,,379.138023,0.028747
,,342.34085,0.182601,,,,,,,,,379.236941,0.173023
,,342.469357,0.129858,,,,,,,,,379.361943,0.64907
,,342.618937,0.359093,,,,,,,,,379.492593,0.102837
,,342.725626,0.041448,,,,,,,,,379.650556,0.023091
,,342.853903,0.06146,,,,,,,,,379.74062,0.253484
,,342.987868,0.064811,,,,,,,,,379.853631,0.197881
,,343.24669,0.119059,,,,,,,,,379.983365,0.163319
,,343.374578,0.35882,,,,,,,,,380.089905,0.020719
,,343.660533,0.069743,,,,,,,,,380.245072,0.211106
,,343.87026,0.177221,,,,,,,,,380.351253,0.41884
,,344.022708,0.115539,,,,,,,,,380.459834,0.107829
,,344.160646,0.029442,,,,,,,,,380.606924,0.392487
,,344.274922,0.143923,,,,,,,,,380.831883,0.027481
,,344.402262,0.237907,,,,,,,,,380.974664,0.068089
,,344.540703,0.076033,,,,,,,,,381.114507,0.034573
,,344.676421,0.442606,,,,,,,,,381.224508,0.083472
,,344.842226,0.109511,,,,,,,,,381.337084,0.590512
,,345.063039,0.238829,,,,,,,,,381.481768,0.074312
,,345.183977,0.061084,,,,,,,,,381.619947,0.028933
,,345.310648,0.216827,,,,,,,,,381.733213,0.154685
,,345.433567,0.224872,,,,,,,,,381.830694,0.149955
,,345.569658,0.037829,,,,,,,,,381.963146,0.087306
,,345.677959,0.206854,,,,,,,,,382.095098,0.022438
,,345.80985,0.106868,,,,,,,,,382.213694,0.10102
,,345.923117,0.16314,,,,,,,,,382.323003,0.461831
,,346.053028,0.151982,,,,,,,,,382.446511,0.130529
,,346.273899,0.238426,,,,,,,,,382.589871,0.384036
,,346.437174,0.269223,,,,,,,,,382.815047,0.018615
,,346.56666,0.059011,,,,,,,,,382.943868,0.076499
,,346.708923,0.461947,,,,,,,,,383.093664,0.019947
,,346.936332,0.113389,,,,,,,,,383.188745,0.19655
,,347.060342,0.143294,,,,,,,,,383.31419,0.618453
,,347.330785,0.266808,,,,,,,,,383.692583,0.178413
,,347.449929,0.310615,,,,,,,,,383.791349,0.223405
,,347.607965,0.140033,,,,,,,,,383.921691,0.073917
,,347.719078,0.050165,,,,,,,,,384.165287,0.24391
,,347.834549,0.157673,,,,,,,,,384.285952,0.546784
,,347.973591,0.22678,,,,,,,,,384.411511,0.137851
,,348.113171,0.201305,,,,,,,,,384.552511,0.532806
,,348.269552,0.195577,,,,,,,,,384.657623,0.018446
,,348.454782,0.351153,,,,,,,,,384.785738,0.050104
,,348.6032,0.167587,,,,,,,,,384.957073,0.108548
,,348.739174,0.414685,,,,,,,,,385.072812,0.03508
,,348.94012,0.310452,,,,,,,,,385.171539,0.165993
,,349.104159,0.220252,,,,,,,,,385.295875,0.590127
,,349.264322,0.228789,,,,,,,,,385.422482,0.015961
,,349.370456,0.143235,,,,,,,,,385.593875,0.140843
,,349.490049,0.240317,,,,,,,,,385.77268,0.220214
,,349.63447,0.08919,,,,,,,,,385.901265,0.141735
,,349.766403,0.318271,,,,,,,,,386.05038,0.026633
,,349.932338,0.204729,,,,,,,,,386.157667,0.118222
,,350.103547,0.286904,,,,,,,,,386.27484,0.52222
,,350.284468,0.329241,,,,,,,,,386.39595,0.04621
,,350.457024,0.285552,,,,,,,,,386.543302,0.304211
,,350.622705,0.124964,,,,,,,,,386.7569,0.019514
,,350.779981,0.466483,,,,,,,,,386.906996,0.102716
,,350.967018,0.234075,,,,,,,,,387.032288,0.035912
,,351.127015,0.232521,,,,,,,,,387.161785,0.0969
,,351.291908,0.229216,,,,,,,,,387.259494,0.5698
,,351.462298,0.323998,,,,,,,,,387.55554,0.099048
,,351.572912,0.156046,,,,,,,,,387.644048,0.276443
,,351.793536,0.237272,,,,,,,,,387.745125,0.151491
,,351.959953,0.254419,,,,,,,,,387.879845,0.083067
,,352.12413,0.260595,,,,,,,,,388.0235,0.026774
,,352.284435,0.333286,,,,,,,,,388.115847,0.091184
,,352.46654,0.240559,,,,,,,,,388.238557,0.452984
,,352.623919,0.122016,,,,,,,,,388.356808,0.113515
,,352.788161,0.400117,,,,,,,,,388.503864,0.536118
,,352.986681,0.317447,,,,,,,,,388.64797,0.033912
,,353.14292,0.23495,,,,,,,,,388.742011,0.07413
,,353.391321,0.145946,,,,,,,,,388.857654,0.121852
,,353.498041,0.29041,,,,,,,,,388.934299,0.09231
,,353.67878,0.095901,,,,,,,,,389.103583,0.170846
,,353.894673,0.554914,,,,,,,,,389.230575,0.594641
,,353.999414,0.140595,,,,,,,,,389.518834,0.064641
,,354.138847,0.183844,,,,,,,,,389.620948,0.255215
,,354.386286,0.473032,,,,,,,,,389.727938,0.119741
,,354.512589,0.195189,,,,,,,,,389.860888,0.13493
,,354.643438,0.150462,,,,,,,,,390.003574,0.056761
,,354.780789,0.260377,,,,,,,,,390.10928,0.146915
,,354.895518,0.308334,,,,,,,,,390.234132,0.447279
,,355.013596,0.066858,,,,,,,,,390.353649,0.118057
,,355.152999,0.108175,,,,,,,,,390.494441,0.481937
,,355.387685,0.185307,,,,,,,,,390.63616,0.057649
,,355.513913,0.586846,,,,,,,,,390.737297,0.041065
,,355.66289,0.127171,,,,,,,,,390.854314,0.100186
,,355.812356,0.326137,,,,,,,,,391.00037,0.092285
,,355.99941,0.119703,,,,,,,,,391.102774,0.208477
,,356.17224,0.201689,,,,,,,,,391.229299,0.587881
,,356.403994,0.126529,,,,,,,,,391.486717,0.095448
,,356.545208,0.304039,,,,,,,,,391.59862,0.257613
,,356.647623,0.050711,,,,,,,,,391.706894,0.228346
,,356.788338,0.416339,,,,,,,,,391.842349,0.156867
,,356.896641,0.12949,,,,,,,,,391.919049,0.071444
,,357.02342,0.126411,,,,,,,,,392.084752,0.181497
,,357.160782,0.063449,,,,,,,,,392.215576,0.555377
,,357.317295,0.109341,,,,,,,,,392.337308,0.171829
,,357.51425,0.28845,,,,,,,,,392.485524,0.533026
,,357.685757,0.13003,,,,,,,,,392.714182,0.051934
,,357.88044,0.2502,,,,,,,,,392.810714,0.092875
,,358.016069,0.322101,,,,,,,,,392.97725,0.029555
,,358.157583,0.280624,,,,,,,,,393.096132,0.171769
,,358.277235,0.027194,,,,,,,,,393.218994,0.515193
,,358.393166,0.166405,,,,,,,,,393.565664,0.098493
,,358.510935,0.280289,,,,,,,,,393.688849,0.165088
,,358.661593,0.094515,,,,,,,,,393.821648,0.097739
,,358.790895,0.287931,,,,,,,,,394.068964,0.103868
,,358.899968,0.066707,,,,,,,,,394.188087,0.493841
,,359.011303,0.244742,,,,,,,,,394.316036,0.098134
,,359.144236,0.359927,,,,,,,,,394.462554,0.549054
,,359.309926,0.177709,,,,,,,,,394.565973,0.0244
,,359.52813,0.278454,,,,,,,,,394.687599,0.056363
,,359.714918,0.229142,,,,,,,,,394.819215,0.073917
,,359.874717,0.257056,,,,,,,,,394.941724,0.070302
,,360.004625,0.220363,,,,,,,,,395.065314,0.121841
,,360.149908,0.414412,,,,,,,,,395.183568,0.64439
,,360.272341,0.041768,,,,,,,,,395.453047,0.116168
,,360.382263,0.139246,,,,,,,,,395.551355,0.299471
,,360.508296,0.350507,,,,,,,,,395.653877,0.211358
,,360.63514,0.089053,,,,,,,,,395.787887,0.098906
,,360.781902,0.370983,,,,,,,,,395.930694,0.01885
,,360.903311,0.066305,,,,,,,,,396.036813,0.224867
,,361.005617,0.233532,,,,,,,,,396.158942,0.487228
,,361.140356,0.361569,,,,,,,,,396.290068,0.163986
,,361.334575,0.142394,,,,,,,,,396.433688,0.47899
,,361.519094,0.299509,,,,,,,,,396.658718,0.089993
,,361.675169,0.105031,,,,,,,,,396.795851,0.08283
,,361.8013,0.174242,,,,,,,,,396.95811,0.019933
,,361.993019,0.196901,,,,,,,,,397.052532,0.136729
,,362.150663,0.20343,,,,,,,,,397.176713,0.646498
,,362.313086,0.152795,,,,,,,,,397.311162,0.030221
,,362.504442,0.173525,,,,,,,,,397.44187,0.020759
,,362.649849,0.18856,,,,,,,,,397.542962,0.129943
,,362.803243,0.271239,,,,,,,,,397.662606,0.162613
,,362.988378,0.162213,,,,,,,,,397.797632,0.068832
,,363.130156,0.09629,,,,,,,,,398.040194,0.2229
,,363.288833,0.367746,,,,,,,,,398.166248,0.507463
,,363.409803,0.123687,,,,,,,,,398.292525,0.132362
,,363.538507,0.324384,,,,,,,,,398.433547,0.582232
,,363.65162,0.112214,,,,,,,,,398.664704,0.070956
,,363.791228,0.143175,,,,,,,,,398.792977,0.105633
,,363.895667,0.295336,,,,,,,,,398.947679,0.017709
,,364.010913,0.200515,,,,,,,,,399.03927,0.1402
,,364.144913,0.155434,,,,,,,,,399.178393,0.729369
,,364.387656,0.249621,,,,,,,,,399.306363,0.034909
,,364.516805,0.403584,,,,,,,,,399.543468,0.203925
,,364.644011,0.105508,,,,,,,,,399.650505,0.155895
,,364.79018,0.431088,,,,,,,,,399.782827,0.134835
,,364.927463,0.233003,,,,,,,,,399.94648,0.10481
,,365.145707,0.332024,,,,,,,,,400.029271,0.196801
,,365.274172,0.080479,,,,,,,,,400.155616,0.613754
,,365.394178,0.154517,,,,,,,,,400.285778,0.08413
,,365.52519,0.389917,,,,,,,,,400.424177,0.672602
,,365.684497,0.252554,,,,,,,,,400.579691,0.032302
,,365.888611,0.271028,,,,,,,,,400.658856,0.13026
,,366.002599,0.128873,,,,,,,,,400.798003,0.127282
,,366.146664,0.186492,,,,,,,,,400.94884,0.089064
,,366.3873,0.280942,,,,,,,,,401.039359,0.17344
,,366.509657,0.251691,,,,,,,,,401.167243,0.784583
,,366.643637,0.279112,,,,,,,,,401.29236,0.602468
,,366.78123,0.430638,,,,,,,,,401.454415,0.065196
,,366.899359,0.071131,,,,,,,,,401.537467,0.64669
,,367.003669,0.124901,,,,,,,,,401.655083,0.897002
,,367.132959,0.186986,,,,,,,,,401.790225,0.974045
,,367.262483,0.047341,,,,,,,,,401.92181,0.042425
,,367.378754,0.327224,,,,,,,,,402.030496,0.8585
,,367.527009,0.365897,,,,,,,,,402.160466,0.731862
,,367.784554,0.148367,,,,,,,,,402.274786,0.294075
,,367.914992,0.290732,,,,,,,,,402.43881,0.753921
,,368.131117,0.292925,,,,,,,,,402.676234,0.094679
,,368.276541,0.086112,,,,,,,,,402.824353,0.094041
,,368.387518,0.213668,,,,,,,,,403.073378,0.223863
,,368.517199,0.272763,,,,,,,,,403.198949,0.762511
,,368.625382,0.158627,,,,,,,,,403.332366,0.070656
,,368.779515,0.411767,,,,,,,,,403.476345,0.01531
,,368.891467,0.065553,,,,,,,,,403.586514,0.158528
,,369.002851,0.179114,,,,,,,,,403.690639,0.154516
,,369.124693,0.294388,,,,,,,,,403.832998,0.164996
,,369.272877,0.102761,,,,,,,,,404.07953,0.228026
,,369.381528,0.346326,,,,,,,,,404.208417,0.53411
,,369.50363,0.391116,,,,,,,,,404.332874,0.300213
,,369.640267,0.099919,,,,,,,,,404.479556,0.669387
,,369.870028,0.208895,,,,,,,,,404.709184,0.025555
,,369.979144,0.271959,,,,,,,,,404.847402,0.059327
,,370.103363,0.363927,,,,,,,,,404.990885,0.021582
,,370.231758,0.086061,,,,,,,,,405.087426,0.271452
,,370.361896,0.093908,,,,,,,,,405.214948,0.699488
,,370.493728,0.383088,,,,,,,,,405.36651,0.098963
,,370.60832,0.180966,,,,,,,,,405.501652,0.046693
,,370.754886,0.390158,,,,,,,,,405.612874,0.437888
,,370.960488,0.405798,,,,,,,,,405.72341,0.804152
,,371.089835,0.048087,,,,,,,,,405.860448,0.658308
,,371.282657,0.298683,,,,,,,,,406.001018,0.039589
,,371.446243,0.223271,,,,,,,,,406.114292,0.231212
,,371.624709,0.233524,,,,,,,,,406.240593,0.592137
,,371.756216,0.107173,,,,,,,,,406.366616,0.486054
,,371.870561,0.120817,,,,,,,,,406.511247,0.625444
,,371.990192,0.232945,,,,,,,,,406.636629,0.019905
,,372.106318,0.212908,,,,,,,,,406.735108,0.050724
,,372.2866,0.137241,,,,,,,,,406.879975,0.122529
,,372.465936,0.14506,,,,,,,,,407.009959,0.026617
,,372.61181,0.339963,,,,,,,,,407.113501,0.417912
,,372.748954,0.358689,,,,,,,,,407.250368,0.63536
,,372.973054,0.160254,,,,,,,,,407.376388,0.045863
,,373.106283,0.077772,,,,,,,,,407.52518,0.049844
,,373.346152,0.235088,,,,,,,,,407.639925,0.445842
,,373.481318,0.393485,,,,,,,,,407.743082,0.197877
,,373.613656,0.302512,,,,,,,,,407.87597,0.084312
,,373.744847,0.084304,,,,,,,,,408.013573,0.023443
,,373.847166,0.186571,,,,,,,,,408.127325,0.188783
,,373.95641,0.25367,,,,,,,,,408.256523,0.593396
,,374.109371,0.133159,,,,,,,,,408.377226,0.106557
,,374.327862,0.237755,,,,,,,,,408.531022,0.57868
,,374.453671,0.296624,,,,,,,,,408.774385,0.07066
,,374.574889,0.234186,,,,,,,,,408.902931,0.085586
,,374.727429,0.456952,,,,,,,,,409.053588,0.029147
,,374.848246,0.297624,,,,,,,,,409.139503,0.394865
,,374.961958,0.175842,,,,,,,,,409.268071,0.675525
,,375.069872,0.434079,,,,,,,,,409.525538,0.062751
,,375.19902,0.205854,,,,,,,,,409.652746,0.410794
,,375.307665,0.07243,,,,,,,,,409.767573,0.309131
,,375.418849,0.262301,,,,,,,,,409.927796,0.137839
,,375.557202,0.111213,,,,,,,,,410.031947,0.029331
,,375.68938,0.124381,,,,,,,,,410.153096,0.26972
,,375.82007,0.28255,,,,,,,,,410.276245,0.663468
,,375.945449,0.228803,,,,,,,,,410.394866,0.503925
,,376.059897,0.262408,,,,,,,,,410.543114,0.736969
,,376.196817,0.260653,,,,,,,,,410.623039,0.021452
,,376.312207,0.204299,,,,,,,,,410.79158,0.187772
,,376.429566,0.275499,,,,,,,,,410.922509,0.071037
,,376.54647,0.235143,,,,,,,,,411.066977,0.033583
,,376.703578,0.42337,,,,,,,,,411.178158,0.306478
,,376.905309,0.288268,,,,,,,,,411.308924,0.65485
,,377.045009,0.288535,,,,,,,,,411.424511,0.027298
,,377.173035,0.102554,,,,,,,,,411.56956,0.02376
,,377.282296,0.313564,,,,,,,,,411.693258,0.517376
,,377.418533,0.312464,,,,,,,,,411.799374,0.219775
,,377.664039,0.230329,,,,,,,,,411.929,0.083644
,,377.792581,0.292996,,,,,,,,,412.171408,0.178826
,,377.89744,0.240906,,,,,,,,,412.297119,0.554348
,,378.024232,0.490308,,,,,,,,,412.42476,0.203877
,,378.167936,0.198388,,,,,,,,,412.572724,0.653399
,,378.273285,0.118936,,,,,,,,,412.809034,0.082116
,,378.393961,0.414967,,,,,,,,,412.934331,0.046027
,,378.522271,0.294859,,,,,,,,,413.084932,0.04655
,,378.661635,0.46349,,,,,,,,,413.178741,0.169369
,,378.76443,0.243406,,,,,,,,,413.303515,0.718977
,,378.899441,0.196563,,,,,,,,,413.438713,0.244782
,,379.020714,0.102517,,,,,,,,,413.58326,0.02118
,,379.132369,0.243113,,,,,,,,,413.683258,0.42184
,,379.256227,0.094499,,,,,,,,,413.794273,0.730837
,,379.365026,0.387007,,,,,,,,,413.935606,0.80536
,,379.527252,0.229725,,,,,,,,,414.086972,0.076572
,,379.649863,0.218433,,,,,,,,,414.188624,0.647723
,,379.750567,0.263788,,,,,,,,,414.324439,0.591995
,,379.858454,0.176382,,,,,,,,,414.452148,0.214937
,,379.96291,0.105438,,,,,,,,,414.59591,0.697139
,,380.088039,0.121315,,,,,,,,,414.827662,0.041469
,,380.194269,0.084759,,,,,,,,,414.963884,0.125722
,,380.341687,0.469839,,,,,,,,,415.099416,0.02345
,,380.518867,0.3053,,,,,,,,,415.213845,0.381862
,,380.71944,0.197627,,,,,,,,,415.345188,0.642726
,,380.848543,0.203806,,,,,,,,,415.480323,0.035842
,,380.982359,0.035506,,,,,,,,,415.620349,0.030442
,,381.121356,0.173979,,,,,,,,,415.730637,0.386008
,,381.223746,0.034181,,,,,,,,,415.8376,0.248685
,,381.334011,0.532441,,,,,,,,,415.967566,0.162387
,,381.477204,0.21603,,,,,,,,,416.105016,0.018508
,,381.69195,0.402085,,,,,,,,,416.210805,0.319605
,,381.820234,0.092626,,,,,,,,,416.335036,0.619768
,,381.974344,0.148918,,,,,,,,,416.466182,0.227695
,,382.168656,0.175962,,,,,,,,,416.606605,0.692056
,,382.330584,0.23314,,,,,,,,,416.686593,0.015587
,,382.451424,0.09821,,,,,,,,,416.855401,0.08702
,,382.595395,0.34441,,,,,,,,,416.989194,0.09666
,,382.818826,0.162866,,,,,,,,,417.124879,0.040035
,,382.947946,0.031793,,,,,,,,,417.223741,0.250998
,,383.193714,0.271547,,,,,,,,,417.344227,0.660033
,,383.312363,0.397064,,,,,,,,,417.477937,0.317388
,,383.435143,0.115162,,,,,,,,,417.620891,0.026027
,,383.671958,0.229123,,,,,,,,,417.729572,0.665664
,,383.796367,0.257583,,,,,,,,,417.840765,0.85712
,,383.928588,0.230574,,,,,,,,,417.976485,0.366762
,,384.169095,0.268778,,,,,,,,,418.223325,0.287464
,,384.289032,0.369061,,,,,,,,,418.35392,0.674966
,,384.415711,0.087689,,,,,,,,,418.482284,0.245583
,,384.55662,0.470995,,,,,,,,,418.622216,0.645906
,,384.680059,0.059853,,,,,,,,,418.703431,0.021568
,,384.799878,0.150809,,,,,,,,,418.859724,0.074104
,,384.955374,0.44764,,,,,,,,,418.995909,0.046204
,,385.106293,0.181726,,,,,,,,,419.138383,0.041316
,,385.283507,0.312733,,,,,,,,,419.242343,0.349897
,,385.443037,0.093992,,,,,,,,,419.372974,0.737407
,,385.593248,0.442638,,,,,,,,,419.507914,0.018143
,,385.779755,0.234338,,,,,,,,,419.648516,0.024973
,,385.910301,0.217986,,,,,,,,,419.758907,0.462276
,,386.077232,0.136767,,,,,,,,,419.861239,0.213613
,,386.249878,0.473015,,,,,,,,,419.992796,0.135855
,,386.438908,0.051255,,,,,,,,,420.246103,0.28683
,,386.549033,0.376243,,,,,,,,,420.370685,0.654015
,,386.779245,0.198137,,,,,,,,,420.502985,0.265641
,,386.905469,0.385038,,,,,,,,,420.64911,0.6998
,,387.078955,0.131491,,,,,,,,,420.888909,0.024258
,,387.262652,0.297624,,,,,,,,,421.009051,0.079004
,,387.421686,0.085017,,,,,,,,,421.141707,0.028429
,,387.553762,0.368907,,,,,,,,,421.258267,0.340467
,,387.655042,0.21496,,,,,,,,,421.379621,0.729966
,,387.882664,0.273706,,,,,,,,,421.513528,0.133035
,,388.031111,0.249693,,,,,,,,,421.64353,0.033664
,,388.227024,0.468543,,,,,,,,,421.761084,0.435457
,,388.369333,0.075128,,,,,,,,,421.869097,0.25228
,,388.509537,0.502796,,,,,,,,,422.005106,0.136891
,,388.74726,0.267094,,,,,,,,,422.257899,0.243647
,,388.933902,0.319175,,,,,,,,,422.382056,0.521435
,,389.107825,0.161758,,,,,,,,,422.52146,0.308152
,,389.233564,0.375987,,,,,,,,,422.657114,0.608169
,,389.50809,0.194846,,,,,,,,,422.89663,0.088329
,,389.624701,0.103329,,,,,,,,,423.025658,0.104232
,,389.733663,0.125339,,,,,,,,,423.161863,0.037906
,,389.922734,0.354998,,,,,,,,,423.277437,0.420067
,,390.122361,0.10555,,,,,,,,,423.400297,0.640676
,,390.237017,0.338469,,,,,,,,,423.537175,0.246945
,,390.35822,0.096934,,,,,,,,,423.666384,0.044349
,,390.495985,0.551513,,,,,,,,,423.786799,0.294105
,,390.598685,0.100003,,,,,,,,,423.887846,0.341625
,,390.730213,0.252112,,,,,,,,,424.017039,0.10388
,,390.853645,0.375988,,,,,,,,,424.258403,0.271995
,,390.999928,0.27846,,,,,,,,,424.379961,0.616464
,,391.107399,0.154717,,,,,,,,,424.499385,0.252448
,,391.234713,0.462324,,,,,,,,,424.651594,0.699042
,,391.491172,0.420377,,,,,,,,,424.791872,0.046894
,,391.602439,0.105854,,,,,,,,,424.891966,0.043124
,,391.711895,0.147971,,,,,,,,,425.018492,0.119143
,,391.839383,0.230756,,,,,,,,,425.173717,0.036548
,,391.956294,0.159479,,,,,,,,,425.268527,0.34122
,,392.100928,0.129114,,,,,,,,,425.388593,0.766747
,,392.223674,0.351621,,,,,,,,,425.519057,0.76945
,,392.347771,0.265283,,,,,,,,,425.648264,0.05514
,,392.498354,0.439736,,,,,,,,,425.772995,0.634184
,,392.656196,0.190262,,,,,,,,,425.889183,0.766221
,,392.809264,0.462095,,,,,,,,,426.028325,0.69991
,,392.975038,0.121565,,,,,,,,,426.262503,0.662886
,,393.171483,0.381595,,,,,,,,,426.388737,0.76435
,,393.272855,0.103674,,,,,,,,,426.506189,0.247052
,,393.476325,0.089416,,,,,,,,,426.659524,1.003701
,,393.604431,0.276208,,,,,,,,,426.913137,0.098975
,,393.817287,0.181056,,,,,,,,,427.055653,0.07205
,,394.058338,0.251323,,,,,,,,,427.18084,0.032469
,,394.191129,0.227964,,,,,,,,,427.289647,0.095644
,,394.314163,0.127983,,,,,,,,,427.415556,0.732615
,,394.464947,0.495819,,,,,,,,,427.696259,0.031018
,,394.572713,0.059393,,,,,,,,,427.80638,0.229695
,,394.684626,0.236816,,,,,,,,,427.903029,0.228553
,,394.8004,0.058091,,,,,,,,,428.037363,0.103827
,,394.94097,0.272139,,,,,,,,,428.277841,0.217228
,,395.055343,0.110149,,,,,,,,,428.403726,0.619687
,,395.188684,0.339522,,,,,,,,,428.516698,0.140504
,,395.339196,0.150885,,,,,,,,,428.668928,0.638972
,,395.450619,0.487903,,,,,,,,,428.912012,0.039409
,,395.563303,0.206028,,,,,,,,,429.039195,0.098149
,,395.796003,0.304328,,,,,,,,,429.186291,0.015975
,,396.031997,0.370985,,,,,,,,,429.293189,0.271041
,,396.177425,0.408841,,,,,,,,,429.418977,0.725865
,,396.30076,0.069795,,,,,,,,,429.537565,0.040828
,,396.439459,0.396108,,,,,,,,,429.683808,0.046842
,,396.585863,0.377405,,,,,,,,,429.792786,0.539364
,,396.714699,0.037447,,,,,,,,,429.901351,0.179715
,,396.818992,0.11054,,,,,,,,,430.028077,0.095332
,,396.95933,0.087923,,,,,,,,,430.175934,0.031577
,,397.179608,0.394568,,,,,,,,,430.27888,0.176996
,,397.320635,0.053924,,,,,,,,,430.395191,0.591264
,,397.542263,0.475023,,,,,,,,,430.526268,0.265171
,,397.667395,0.085429,,,,,,,,,430.669852,0.749972
,,397.802201,0.112642,,,,,,,,,430.749965,0.018589
,,398.136044,0.184268,,,,,,,,,430.915725,0.102014
,,398.305076,0.240281,,,,,,,,,431.044235,0.077129
,,398.438748,0.474038,,,,,,,,,431.188468,0.038744
,,398.673575,0.112224,,,,,,,,,431.285887,0.286531
,,398.823932,0.172403,,,,,,,,,431.410183,0.701499
,,399.055391,0.452425,,,,,,,,,431.543398,0.080809
,,399.181342,0.418938,,,,,,,,,431.673899,0.110319
,,399.547078,0.696957,,,,,,,,,431.7825,0.366905
,,399.652621,0.088361,,,,,,,,,431.89145,0.834508
,,399.793099,0.162467,,,,,,,,,432.032314,0.750177
,,399.945938,0.504045,,,,,,,,,432.176668,0.03876
,,400.160393,0.368432,,,,,,,,,432.287473,0.147645
,,400.299537,0.396309,,,,,,,,,432.412512,0.732143
,,400.428289,0.498095,,,,,,,,,432.537726,0.262298
,,400.658281,0.612679,,,,,,,,,432.680572,0.675663
,,400.804373,0.053582,,,,,,,,,432.911586,0.106375
,,401.045341,0.487713,,,,,,,,,433.036336,0.154345
,,401.174943,0.451856,,,,,,,,,433.17101,0.057834
,,401.300709,0.39028,,,,,,,,,433.261461,0.342996
,,401.453636,0.48751,,,,,,,,,433.382514,0.728164
,,401.555532,0.116244,,,,,,,,,433.500996,0.264166
,,401.657772,0.577095,,,,,,,,,433.638428,0.046953
,,401.79497,0.750143,,,,,,,,,433.749541,0.096982
,,401.896281,0.107398,,,,,,,,,433.872906,0.349995
,,402.035186,0.616461,,,,,,,,,434.019731,0.411238
,,402.16775,0.461982,,,,,,,,,434.157252,0.02645
,,402.323115,0.113464,,,,,,,,,434.258143,0.270479
,,402.442715,0.649334,,,,,,,,,434.378122,0.753408
,,402.544446,0.029975,,,,,,,,,434.506992,0.454332
,,402.681246,0.15494,,,,,,,,,434.650361,0.669127
,,402.837391,0.065067,,,,,,,,,434.89868,0.072833
,,402.991722,0.117109,,,,,,,,,435.030203,0.09068
,,403.201073,0.425516,,,,,,,,,435.171759,0.029923
,,403.462388,0.07116,,,,,,,,,435.278166,0.245857
,,403.592466,0.142482,,,,,,,,,435.412204,0.796155
,,403.700281,0.117115,,,,,,,,,435.535366,0.149447
,,403.83405,0.162597,,,,,,,,,435.686197,0.039819
,,404.083542,0.17859,,,,,,,,,435.791361,0.24414
,,404.213329,0.310034,,,,,,,,,435.897013,0.330286
,,404.33754,0.114317,,,,,,,,,436.029188,0.182557
,,404.485182,0.485107,,,,,,,,,436.172541,0.028199
,,404.71709,0.07037,,,,,,,,,436.276175,0.403957
,,404.854988,0.06356,,,,,,,,,436.400798,0.654128
,,405.091501,0.243987,,,,,,,,,436.530302,0.681698
,,405.219876,0.431933,,,,,,,,,436.66888,0.764302
,,405.377869,0.110627,,,,,,,,,436.796113,0.032417
,,405.501064,0.26695,,,,,,,,,436.915657,0.032325
,,405.617269,0.359734,,,,,,,,,437.045817,0.161536
,,405.729541,0.656255,,,,,,,,,437.183638,0.054565
,,405.864725,0.644546,,,,,,,,,437.281702,0.403471
,,405.989572,0.032068,,,,,,,,,437.409097,0.768877
,,406.119669,0.138387,,,,,,,,,437.529599,0.055485
,,406.243631,0.317426,,,,,,,,,437.668573,0.066172
,,406.371253,0.193517,,,,,,,,,437.787146,0.438097
,,406.509519,0.333898,,,,,,,,,437.89743,0.851304
,,406.644955,0.061066,,,,,,,,,438.033237,0.913573
,,406.745987,0.10166,,,,,,,,,438.172146,0.022943
,,406.891414,0.080974,,,,,,,,,438.287861,0.232654
,,407.117592,0.356255,,,,,,,,,438.408282,0.620822
,,407.253556,0.331038,,,,,,,,,438.540847,0.271748
,,407.427879,0.034427,,,,,,,,,438.675611,0.764315
,,407.538572,0.254073,,,,,,,,,438.903971,0.107281
,,407.643806,0.339355,,,,,,,,,439.041428,0.101935
,,407.748016,0.197484,,,,,,,,,439.180894,0.028136
,,407.893775,0.100808,,,,,,,,,439.277955,0.387611
,,408.008367,0.029143,,,,,,,,,439.397751,0.765201
,,408.131489,0.12545,,,,,,,,,439.532363,0.146503
,,408.261574,0.265968,,,,,,,,,439.664187,0.059898
