Piece,Label SD,SD,Clave_?,Section,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cajon,Conga,Trumpet,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens,Cj_Dens,Cn_Dens,Tm_Dens
Song_5,88:12,12,2,Montuno,211.680255,211.685735,211.705295,211.707508,,,211.681216,211.692301,,2.5,2.5,5.5,5,,,1,6,
Song_5,88:13,13,N,Montuno,,,211.864425,,,211.865915,,,,,,5.5,,,3.5,,,
Song_5,88:14,14,N,Montuno,,,,,,,,211.970493,,,,,,,,,6,
Song_5,88:15,15,3,Montuno,212.122279,212.104033,212.127417,,,,,212.110532,,3,2.5,6,,,,,6.5,
Song_5,88:16,16,N,Montuno,,,,212.273417,,212.284748,,212.271877,,,,,4.5,,4,,6.5,
Song_5,89:1,1,N,Montuno,,,212.453958,212.467248,,212.45027,,212.4583,,,,5,4.5,,4.5,,6.5,
Song_5,89:2,2,N,Montuno,,,,,,,,212.574259,,,,,,,,,7,
Song_5,89:3,3,4,Montuno,212.728454,,212.708482,212.691533,,212.71373,,212.710926,,3,,5,4.5,,5,,7.5,
Song_5,89:4,4,N,Montuno,,212.867805,212.86284,212.892397,,,212.889732,,,,2.5,5,4.5,,,1,,
Song_5,89:5,5,5,Montuno,,,,,,213.037271,,,,,,,,,5,,,
Song_5,89:6,6,N,Montuno,,,213.151757,213.164201,,,,213.16006,,,,4.5,4.5,,,,7,
Song_5,89:7,7,N,Montuno,,213.280262,,,,,,213.291955,,,2,,,,,,7,
Song_5,89:8,8,N,Montuno,,,213.456057,213.439654,,,,213.452618,,,,4.5,4.5,,,,7,
Song_5,89:9,9,1,Montuno,,,213.587577,,,213.613523,,,,,,4.5,,,5.5,,,
Song_5,89:10,10,N,Montuno,,,213.719917,213.731241,,,,213.730139,,,,4.5,4,,,,6.5,
Song_5,89:11,11,N,Montuno,,,213.852393,,,,,213.866854,,,,5,,,,,7,
Song_5,89:12,12,2,Montuno,,214.041129,214.01121,213.994143,,,214.031029,214.017283,,,2,5,4,,,1,6.5,
Song_5,89:13,13,N,Montuno,,,214.179539,214.185294,,,,214.176565,,,,5,4.5,,,,6.5,
Song_5,89:14,14,N,Montuno,,,214.305026,,,,,214.311635,,,,5.5,,,,,6.5,
Song_5,89:15,15,3,Montuno,,214.456547,214.456221,214.425978,,,,214.439004,,,2,5.5,4.5,,,,7,
Song_5,89:16,16,N,Montuno,,,214.613226,,,,,214.602359,,,,6,,,,,6.5,
Song_5,90:1,1,N,Montuno,,,214.774062,214.73068,,214.766821,,,,,,6,4,,4.5,,,
Song_5,90:2,2,N,Montuno,,,214.925262,,,,,,,,,6,,,,,,
Song_5,90:3,3,4,Montuno,,,,215.018264,,215.036548,,215.041575,,,,,4,,4.5,,7,
Song_5,90:4,4,N,Montuno,,215.194675,215.190118,215.265938,,,215.167173,,,,2,6,4,,,1,,
Song_5,90:5,5,5,Montuno,,,215.347655,,,215.356044,,215.347703,,,,6.5,,,4,,6.5,
Song_5,90:6,6,N,Montuno,,,,,,,,215.478938,,,,,,,,,6.5,
Song_5,90:7,7,N,Montuno,,215.630651,215.604048,,,,,215.604682,,,2,6,,,,,7,
Song_5,90:8,8,N,Montuno,,,215.772539,,,,,215.767976,,,,6,,,,,7,
Song_5,90:9,9,1,Montuno,,,215.903768,,,215.914464,,,,,,6,,,4.5,,,
Song_5,90:10,10,N,Montuno,,,216.034773,216.02026,,,,216.047561,,,,6,3.5,,,,6.5,
Song_5,90:11,11,N,Montuno,,,216.167295,,,,,216.178477,,,,6.5,,,,,6.5,
Song_5,90:12,12,2,Montuno,216.322245,216.323491,216.333147,,,216.325749,216.325558,216.336627,,4,2.5,6,,,4,1,6.5,
Song_5,90:13,13,N,Montuno,,,,216.552577,,216.497282,,,,,,,3.5,,4.5,,,
Song_5,90:14,14,N,Montuno,,,216.605532,,,,,216.608566,,,,6,,,,,6.5,
Song_5,90:15,15,3,Montuno,216.749195,216.740776,216.745954,,,216.74963,,216.746284,,3.5,2.5,6,,,4.5,,7,
Song_5,90:16,16,N,Montuno,,,216.918407,,,216.912572,,216.903905,,,,6,,,4.5,,7,
Song_5,91:1,1,N,Montuno,,,217.078585,,,217.075577,,,,,,6,,,4.5,,,
Song_5,91:2,2,N,Montuno,,,217.212683,,,,,,,,,6,,,,,,
Song_5,91:3,3,4,Montuno,,,,,,217.339699,,217.330954,,,,,,,5,,6.5,
Song_5,91:4,4,N,Montuno,,217.480814,217.485118,217.499537,,,217.4737,,,,2.5,6,4.5,,,1,,
Song_5,91:5,5,5,Montuno,,,217.640407,,,217.65878,,,,,,6,,,4.5,,,
Song_5,91:6,6,N,Montuno,,,217.785662,217.773201,,,,217.767217,,,,6,4.5,,,,6.5,
Song_5,91:7,7,N,Montuno,,217.895317,217.92159,,,217.906398,,217.900581,,,2.5,6,,,4.5,,6.5,
Song_5,91:8,8,N,Montuno,,,218.069847,218.068881,,218.063158,,218.05976,,,,6,4.5,,4.5,,6.5,
Song_5,91:9,9,1,Montuno,,,218.237643,,,218.229665,,,,,,6,,,5,,,
Song_5,91:10,10,N,Montuno,,,,218.369046,,,,218.343999,,,,,4.5,,,,6,
Song_5,91:11,11,N,Montuno,,,218.477207,,,218.477329,,218.48007,,,,6,,,5,,6.5,
Song_5,91:12,12,2,Montuno,,218.629799,218.632805,218.620435,,,218.621893,218.627775,,,2,6,4.5,,,1,6,
Song_5,91:13,13,N,Montuno,,,218.804697,218.823642,,218.813775,,218.786572,,,,6,4.5,,5,,6,
Song_5,91:14,14,N,Montuno,,,218.936157,,,,,218.904976,,,,6,,,,,6,
Song_5,91:15,15,3,Montuno,,219.052096,219.06164,219.048024,,,,219.038192,,,2,6.5,4,,,,6.5,
Song_5,91:16,16,N,Montuno,,,219.21797,219.190054,,,,219.197853,,,,6,4.5,,,,7,
Song_5,92:1,1,N,Montuno,,,219.376551,219.363889,,219.365971,,,,,,6.5,4.5,,5,,,
Song_5,92:2,2,N,Montuno,,,219.509483,,,,,219.497673,,,,6.5,,,,,6.5,
Song_5,92:3,3,4,Montuno,,,219.644335,219.609524,,219.639247,,219.627105,,,,6.5,4.5,,5.5,,7,
Song_5,92:4,4,N,Montuno,,219.809978,219.797879,219.772739,,,219.790425,,,,2,6.5,5,,,1,,
Song_5,92:5,5,5,Montuno,,,,,,219.954498,,,,,,,,,5,,,
Song_5,92:6,6,N,Montuno,,,220.05757,220.051191,,,,220.066554,,,,6.5,5,,,,6.5,
Song_5,92:7,7,N,Montuno,,220.195488,220.210054,,,220.203802,,220.192297,,,2,6.5,,,5,,7,
Song_5,92:8,8,N,Montuno,,,220.351309,220.345709,,220.362525,,220.349636,,,,6.5,5,,5,,7,
Song_5,92:9,9,1,Montuno,,,220.52572,,,220.514971,,,,,,6.5,,,5,,,
Song_5,92:10,10,N,Montuno,,,,220.616525,,,,220.639382,,,,,5,,,,7,
Song_5,92:11,11,N,Montuno,,,220.789491,220.774515,,,,220.766439,,,,6.5,5,,,,7.5,
Song_5,92:12,12,2,Montuno,,220.932749,220.946718,220.950321,,,220.905562,220.916784,,,2.5,6,5,,,1,7,
Song_5,92:13,13,N,Montuno,,,221.088015,,,221.107773,,221.068528,,,,6,,,4.5,,7,
Song_5,92:14,14,N,Montuno,,,221.215906,221.208855,,,,221.205225,,,,6.5,4.5,,,,7,
Song_5,92:15,15,3,Montuno,,221.342655,221.359391,,,,,221.338914,,,2.5,6.5,,,,,7.5,
Song_5,92:16,16,N,Montuno,,,221.51002,221.505334,,,,221.498616,,,,6,4.5,,,,7,
Song_5,93:1,1,N,Montuno,,,221.678667,221.686653,,221.678858,,221.657462,,,,6,4.5,,4.5,,7,
Song_5,93:2,2,N,Montuno,,,,,,,,221.802647,,,,,,,,,7,
Song_5,93:3,3,4,Montuno,,,221.920655,,,,,221.932734,,,,6,,,,,7.5,
Song_5,93:4,4,N,Montuno,,222.067685,222.074349,222.110904,,,222.095113,222.090065,,,2.5,6,4.5,,,1,7,
Song_5,93:5,5,5,Montuno,,,,,,222.2721,,,,,,,,,4.5,,,
Song_5,93:6,6,N,Montuno,,,222.368518,222.37384,,,,222.376721,,,,5.5,4.5,,,,7,
Song_5,93:7,7,N,Montuno,,222.508085,222.513966,,,,,222.510764,,,2,6,,,,,7.5,
Song_5,93:8,8,N,Montuno,,,222.669682,222.645652,,,,222.674862,,,,6,4.5,,,,7,
Song_5,93:9,9,1,Montuno,,,,,,222.837308,,,,,,,,,5,,,
Song_5,93:10,10,N,Montuno,,,222.954081,222.931311,,,,222.956855,,,,5.5,4.5,,,,6.5,
Song_5,93:11,11,N,Montuno,,,223.097742,,,223.084294,,223.09434,,,,5.5,,,5,,6.5,
Song_5,93:12,12,2,Montuno,,223.233125,223.258677,223.224165,,223.238499,223.237789,223.239959,,,2,5.5,4,,5,1,6.5,
Song_5,93:13,13,N,Montuno,,,223.432289,223.400248,,223.411665,,223.398032,,,,5.5,4.5,,5,,6.5,
Song_5,93:14,14,N,Montuno,,,,,,,,223.518271,,,,,,,,,6.5,
Song_5,93:15,15,3,Montuno,,223.620982,223.676602,223.624563,,,,223.651919,,,2,5.5,4.5,,,,7,
Song_5,93:16,16,N,Montuno,,,223.832056,,,223.825381,,223.813994,,,,5.5,,,5,,6.5,
Song_5,94:1,1,N,Montuno,,,223.985365,223.944643,,224.002608,,,,,,5.5,4,,5.5,,,
Song_5,94:2,2,N,Montuno,,,224.12061,,,,,224.114476,,,,5.5,,,,,6.5,
Song_5,94:3,3,4,Montuno,,,224.246688,224.22556,,,,224.24515,,,,6,4,,,,7,
Song_5,94:4,4,N,Montuno,,224.347828,224.406263,,,,,224.403702,,,2,6,,,,,6.5,
Song_5,94:5,5,5,Montuno,,,,,,,,224.545262,,,,,,,,,6.5,
Song_5,94:6,6,N,Montuno,,,224.665091,,,,,224.678427,,,,6,,,,,6.5,
Song_5,94:7,7,N,Montuno,,224.775952,224.810923,,,,,,,,2,6,,,,,,
Song_5,94:8,8,N,Montuno,,,224.967306,224.949341,,,,,,,,6,3.5,,,,,
Song_5,94:9,9,1,Montuno,,,225.131227,,,225.098512,,225.0988,,,,6,,,4,,6.5,
Song_5,94:10,10,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,94:11,11,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,94:12,12,2,Montuno,,,225.557899,225.50757,,,225.509698,225.521989,225.524732,,,5.5,3,,,0.5,5.5,0.5
Song_5,94:13,13,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,94:14,14,N,Montuno,,225.907463,,225.916998,,,225.914106,,225.906647,,2,,3,,,1,,1
Song_5,94:15,15,3,Montuno,,,225.948046,,,,,,,,,5,,,,,,
Song_5,94:16,16,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,95:1,1,N,Montuno,,,,226.236105,,,,,,,,,2.5,,,,,
Song_5,95:2,2,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,95:3,3,4,Montuno,,,,,,,,,,,,,,,,,,
Song_5,95:4,4,N,Montuno,,226.652379,,,,,,,,,2,,,,,,,
Song_5,95:5,5,5,Montuno,,,226.840061,,,,,,,,,2.5,,,,,,
Song_5,95:6,6,N,Montuno,,,,,,,,226.95092,,,,,,,,,2.5,
Song_5,95:7,7,N,Montuno,,227.102504,227.10498,,,,,227.083219,,,2,2.5,,,,,2.5,
Song_5,95:8,8,N,Montuno,,,227.241405,227.203993,,,,227.239378,,,,2.5,2,,,,2.5,
Song_5,95:9,9,1,Montuno,,,,,,227.432684,,227.388869,,,,,,,1.5,,3,
Song_5,95:10,10,N,Montuno,,,227.516397,,,,,227.532039,,,,3,,,,,3,
Song_5,95:11,11,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,95:12,12,2,Montuno,,227.799067,227.781955,227.809536,,227.810661,,,,,2,3,2,,1.5,,,
Song_5,95:13,13,N,Montuno,,,,,,,227.960652,227.958055,,,,,,,,0.5,3.5,
Song_5,95:14,14,N,Montuno,,,228.086367,,,,,228.075724,,,,3,,,,,4,
Song_5,95:15,15,3,Montuno,,228.218415,228.223781,,,,228.217231,228.224765,,,2,3.5,,,,1,4.5,
Song_5,95:16,16,N,Montuno,,,228.373102,,,,,,,,,4,,,,,,
Song_5,96:1,1,N,Montuno,,,,,,,,228.527988,,,,,,,,,5,
Song_5,96:2,2,N,Montuno,,,,228.689667,,,,228.662924,,,,,1.5,,,,5.5,
Song_5,96:3,3,4,Montuno,,,,,,,,228.792882,,,,,,,,,6,
Song_5,96:4,4,N,Montuno,,228.920846,228.946392,,,,,,,,2,4,,,,,,
Song_5,96:5,5,5,Montuno,,,229.106618,,,,229.124691,229.103885,,,,4,,,,1.5,5.5,
Song_5,96:6,6,N,Montuno,,,,229.252624,,,,229.228051,,,,,1.5,,,,6,
Song_5,96:7,7,N,Montuno,,229.363979,229.373038,,,,229.389997,229.3601,,,2,4,,,,2,6,
Song_5,96:8,8,N,Montuno,,,229.528579,229.494102,,,,229.526176,,,,4,2,,,,6,
Song_5,96:9,9,1,Montuno,,,,,,229.651311,,,,,,,,,1,,,
Song_5,96:10,10,N,Montuno,,,,,,,,229.805328,,,,,,,,,5.5,
Song_5,96:11,11,N,Montuno,,,,,,,,229.942288,,,,,,,,,6,
Song_5,96:12,12,2,Montuno,,230.084528,230.088965,230.086632,,230.07221,,230.082591,,,2,3.5,2,,1,,5.5,
Song_5,96:13,13,N,Montuno,,,,,,,230.210782,,,,,,,,,2,,
Song_5,96:14,14,N,Montuno,,,230.363596,,,,,230.35606,,,,3.5,,,,,5.5,
Song_5,96:15,15,3,Montuno,,230.514065,230.519265,,,,230.485611,230.493028,,,2,3.5,,,,2,6,
Song_5,96:16,16,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,97:1,1,N,Montuno,,,,230.801283,,,,,,,,,2,,,,,
Song_5,97:2,2,N,Montuno,,,,,,,,230.93981,,,,,,,,,5,
Song_5,97:3,3,4,Montuno,,,,231.04532,,,,231.072917,,,,,2.5,,,,5.5,
Song_5,97:4,4,N,Montuno,,231.220871,231.212291,,,,,,,,2,4,,,,,,
Song_5,97:5,5,5,Montuno,231.4052,,,231.383621,,,231.389208,231.383959,,1.5,,,2.5,,,2,4.5,
Song_5,97:6,6,N,Montuno,,,,,,,,231.508886,,,,,,,,,5,
Song_5,97:7,7,N,Montuno,,231.655455,231.650733,,,,231.63718,231.646893,,,2,3.5,,,,2,5,
Song_5,97:8,8,N,Montuno,,,231.803999,231.794278,,,,231.804342,,,,4,2.5,,,,5.5,
Song_5,97:9,9,1,Montuno,231.945128,,,,,231.942564,,,,1.5,,,,,1,,,
Song_5,97:10,10,N,Montuno,,,,,,,,232.074807,,,,,,,,,5,
Song_5,97:11,11,N,Montuno,,,232.218012,,,,,232.215233,,,,4,,,,,5,
Song_5,97:12,12,2,Montuno,232.35835,232.373804,232.361338,,,232.356986,,232.361335,,1.5,2,4.5,,,1,,5,
Song_5,97:13,13,N,Montuno,,,,232.540609,,,232.513127,232.519422,,,,,2.5,,,1.5,5,
Song_5,97:14,14,N,Montuno,,,232.654379,,,,,232.658922,,,,4,,,,,5.5,
Song_5,97:15,15,3,Montuno,232.788523,232.785694,232.799893,,,,232.783554,232.789409,,2,2,4,,,,2,6,
Song_5,97:16,16,N,Montuno,,,,,,,,232.944831,,,,,,,,,6,
Song_5,98:1,1,N,Montuno,,,,233.097934,,,,233.093978,,,,,2,,,,6,
Song_5,98:2,2,N,Montuno,,,,,,,,233.216665,,,,,,,,,6.5,
Song_5,98:3,3,4,Montuno,233.370775,,233.375071,233.361413,,,,233.360069,,2.5,,4,2.5,,,,7,
Song_5,98:4,4,N,Montuno,,,233.535355,,,,,,,,,4.5,,,,,,
Song_5,98:5,5,5,Montuno,,233.692229,233.667046,233.669526,,,233.683554,,,,1.5,4.5,2.5,,,1.5,,
Song_5,98:6,6,N,Montuno,,,233.801855,,,,,233.796747,,,,5,,,,,6,
Song_5,98:7,7,N,Montuno,,233.969612,233.953274,,,,233.937567,233.955106,,,2,5,,,,2,6,
Song_5,98:8,8,N,Montuno,,,234.092294,,,,,,,,,5.5,,,,,,
Song_5,98:9,9,1,Montuno,234.242752,,234.259582,,,234.2492,,234.218637,,2,,5.5,,,1,,6,
Song_5,98:10,10,N,Montuno,,234.35688,234.396985,,,,,,,,2.5,5.5,,,,,,
Song_5,98:11,11,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,98:12,12,2,Montuno,234.645752,234.658632,234.691611,234.654136,,234.643141,,234.636768,,2,2.5,5.5,2,,1,,5.5,
Song_5,98:13,13,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,98:14,14,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,98:15,15,3,Montuno,235.095953,235.074454,235.122284,,,,235.064897,235.094087,,2,2.5,5,,,,1.5,4.5,
Song_5,98:16,16,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,99:1,1,N,Montuno,,235.398143,,235.408976,,,,,,,3,,1.5,,,,,
Song_5,99:2,2,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,99:3,3,4,Montuno,235.682179,,,235.703964,,,,235.673469,,2,,,1.5,,,,4,
Song_5,99:4,4,N,Montuno,,,235.810238,235.829605,,,,,,,,4,2,,,,,
Song_5,99:5,5,5,Montuno,236.009596,236.003026,,236.001524,,,235.99883,,,2.5,2.5,,2.5,,,1,,
Song_5,99:6,6,N,Montuno,,,236.101738,,,,,236.104643,,,,3.5,,,,,4,
Song_5,99:7,7,N,Montuno,,236.262329,236.252469,,,,236.28208,236.253921,,,3,4,,,,1.5,3.5,
Song_5,99:8,8,N,Montuno,,,236.398742,236.367058,,,,,,,,3.5,3,,,,,
Song_5,99:9,9,1,Montuno,236.59493,,,,,236.594601,,,,2.5,,,,,,,,
Song_5,99:10,10,N,Montuno,,,,,,,,236.689728,,,,,,,,,4,
Song_5,99:11,11,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,99:12,12,2,Montuno,236.995711,,236.987877,,,236.993198,,,,2.5,,,,1266,1259,,,
Song_5,99:13,13,N,Montuno,,,,237.142972,,,237.141286,,,,,,,,,1.5,,
Song_5,99:14,14,N,Montuno,,,237.275674,,,,,237.268145,,,,,,1267,1260,,4,
Song_5,99:15,15,3,Montuno,237.434612,237.399678,237.418718,237.38538,,,237.414235,237.404975,,2.5,483,480,1.5,1268,1261,2,4.5,
Song_5,99:16,16,N,Montuno,,,,,,,,237.564629,,,,,,,,,5,
Song_5,100:1,1,N,Montuno,,,,237.742479,,,,237.720252,,,,,,,,,5,
Song_5,100:2,2,N,Montuno,,,,,,,,237.859441,,,,,,,,,5.5,
Song_5,100:3,3,4,Montuno,238.01176,,237.987186,237.998057,,,,237.992587,,2.5,,,,1269,1262,,6,
Song_5,100:4,4,N,Montuno,,,238.143654,,,,,,,,,,,1270,1263,,,
Song_5,100:5,5,5,Montuno,238.308097,238.284377,238.288342,238.305869,,,238.320346,238.314395,,3,484,482,1,1271,1264,1.5,5,
Song_5,100:6,6,N,Montuno,,,,,,,,238.431476,,,,,,,,,5.5,
Song_5,100:7,7,N,Montuno,,238.563229,238.579318,,,,238.572061,238.576061,,,485,482,1.5,1272,1265,2,6,
Song_5,100:8,8,N,Montuno,,,238.725432,238.710267,,,,238.730199,,,,,,1273,1265,,5.5,
Song_5,100:9,9,1,Montuno,238.876316,,,,,238.880042,,238.878901,,3,,,,,,,6,
Song_5,100:10,10,N,Montuno,,,,239.026557,,,,239.00584,,,,,,,,,6,
Song_5,100:11,11,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,100:12,12,2,Montuno,239.28832,239.280855,239.281878,239.293337,,239.28734,,239.292084,,3,486,482,2,1274,1267,,6,
Song_5,100:13,13,N,Montuno,,,239.445997,,,,239.418366,239.446607,,,,,,1275,1268,1.5,6,
Song_5,100:14,14,N,Montuno,,,239.571521,239.57192,,,,239.558701,,,,,,1276,1268,,6.5,
Song_5,100:15,15,3,Montuno,239.706839,239.733495,239.726516,239.709029,,,239.687892,239.700922,,2.5,487,483,2,1277,1268,2,6.5,
Song_5,100:16,16,N,Montuno,,,,,,,,239.857084,,,,,,,,,6.5,
Song_5,101:1,1,N,Montuno,,240.047563,,240.013077,,,,240.005889,,,488,483,2.5,,,,6,
Song_5,101:2,2,N,Montuno,,,,,,,,240.138954,,,,,,,,,6.5,
Song_5,101:3,3,4,Montuno,240.308486,,,240.278738,,,,240.269729,,2,,,,,,,7,
Song_5,101:4,4,N,Montuno,,,240.435836,240.435978,,,,240.426136,,,,,,1278,1271,,7,
Song_5,101:5,5,5,Montuno,240.598815,240.597083,,240.601368,,,240.586067,240.594554,,2.5,489,485,2,,,1.5,6.5,
Song_5,101:6,6,N,Montuno,,,240.732937,,,,,240.713915,,,,,,1279,1273,,7,
Song_5,101:7,7,N,Montuno,,240.862086,240.874727,,,,240.859846,240.859049,,,490,485,2.5,1280,1273,2,7,
Song_5,101:8,8,N,Montuno,,,241.01113,240.981685,,,,241.00728,,,,,,1281,1273,,6.5,
Song_5,101:9,9,1,Montuno,241.16627,,,,,241.161355,,,,2.5,,,,,,,,
Song_5,101:10,10,N,Montuno,,,,241.286346,,,,241.288265,,,,,,,,,7.5,
Song_5,101:11,11,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,101:12,12,2,Montuno,241.580451,241.58114,241.576904,241.577623,,241.580197,,241.568393,,2.5,491,486,2.5,1282,1276,,6.5,
Song_5,101:13,13,N,Montuno,,,241.712066,,,,241.715572,241.723591,,,,,,1283,1276,1.5,6.5,
Song_5,101:14,14,N,Montuno,,,,241.87517,,,,241.834353,,,,,,,,,7,
Song_5,101:15,15,3,Montuno,242.0103,242.037089,241.99774,,,,241.99064,241.982083,,2.5,492,487,2.5,1284,1277,2,7,
Song_5,101:16,16,N,Montuno,,,,242.152909,,,,,,,,,,,,,,
Song_5,102:1,1,N,Montuno,,,,,,,,242.296241,,,,,,,,,6,
Song_5,102:2,2,N,Montuno,,,,242.447165,,,,242.440559,,,,,,,,,6,
Song_5,102:3,3,4,Montuno,242.596208,,,,,,,242.564771,,2.5,,,,,,,6.5,
Song_5,102:4,4,N,Montuno,,242.722572,242.717592,,,,,242.721576,,,493,489,2,1286,1278,,6,
Song_5,102:5,5,5,Montuno,,,242.874597,242.864794,,,242.891583,,,,,,,1287,1279,1.5,,
Song_5,102:6,6,N,Montuno,,,243.006408,243.019596,,,,243.012364,,,,,,1288,1280,,5.5,
Song_5,102:7,7,N,Montuno,,243.131169,243.1549,,,,243.155237,243.158119,,,494,490,2,1289,1281,2,6,
Song_5,102:8,8,N,Montuno,,,243.298184,243.279919,,,,243.305556,,,,,,1290,1281,,5.5,
Song_5,102:9,9,1,Montuno,,,,,,243.453678,,,,,,,,,,,,
Song_5,102:10,10,N,Montuno,,,,243.573088,,,,243.590664,,,,,,,,,6,
Song_5,102:11,11,N,Montuno,,,243.70827,,,,,,,,,,,1292,1282,,,
Song_5,102:12,12,2,Montuno,243.856771,243.848921,243.876162,243.869175,,243.854374,,,,2,495,491,2,1293,1283,,,
Song_5,102:13,13,N,Montuno,,,,,,,244.0045,244.036517,,,,,,,,1.5,5.5,
Song_5,102:14,14,N,Montuno,,,244.133941,244.148666,,,,244.138446,,,,,,1294,1284,,6,
Song_5,102:15,15,3,Montuno,244.308368,244.286527,244.273903,,,,244.285536,244.28539,,2,496,492,2,1295,1285,2,6.5,
Song_5,102:16,16,N,Montuno,,,244.427831,,,,,244.449633,,,,,,1296,1285,,6,
Song_5,103:1,1,N,Montuno,,,,244.581094,,,,244.601963,,,,,,,,,6,
Song_5,103:2,2,N,Montuno,,,,,,,,244.743902,,,,,,,,,6,
Song_5,103:3,3,4,Montuno,244.879959,,244.845837,,,,,244.871493,,2,,,,1297,1286,,6.5,
Song_5,103:4,4,N,Montuno,,245.028653,245.001298,244.996943,,,,245.029366,,,497,493,2,1298,1287,,6.5,
Song_5,103:5,5,5,Montuno,245.19201,,245.159127,245.167522,,,245.181212,245.19403,,2.5,,,,1299,1289,1.5,6.5,
Song_5,103:6,6,N,Montuno,,,245.296537,,,,,245.311603,,,,,,1300,1289,,6.5,
Song_5,103:7,7,N,Montuno,,245.449188,245.424724,,,,245.441687,245.465585,,,498,494,2,1301,1290,2,6.5,
Song_5,103:8,8,N,Montuno,,,245.598099,,,,,245.60557,,,,,,1302,1291,,6.5,
Song_5,103:9,9,1,Montuno,245.754756,,,,,245.752232,,,,2.5,,,,,,,,
Song_5,103:10,10,N,Montuno,,,,245.863742,,,,245.883904,,,,,,,,,7,
Song_5,103:11,11,N,Montuno,,,246.017097,,,,,,,,,,,1303,1293,,,
Song_5,103:12,12,2,Montuno,246.157612,246.158961,246.161245,246.158279,,246.153936,,,,2.5,499,495,2,1304,1294,,,
Song_5,103:13,13,N,Montuno,,,,,,,246.288758,,,,,,,,,1.5,,
Song_5,103:14,14,N,Montuno,,,246.440559,246.470145,,,,246.417989,,,,,,1305,1296,,7,
Song_5,103:15,15,3,Montuno,246.583308,246.588056,246.577007,,,,246.562528,246.573099,,2.5,500,496,2,1306,1296,2,7,
Song_5,103:16,16,N,Montuno,,,,246.699786,,,,246.727732,,,,,,,,,7,
Song_5,104:1,1,N,Montuno,,,,,,,,246.877929,,,,,,,,,6.5,
Song_5,104:2,2,N,Montuno,,,,247.020247,,,,247.012114,,,,,,,,,7,
Song_5,104:3,3,4,Montuno,247.146902,,247.158847,,,,,247.13859,,2.5,,,,1307,1298,,7,
Song_5,104:4,4,N,Montuno,,247.289322,247.306271,247.290223,,,,247.296466,,,501,497,2,1308,1300,,7,
Song_5,104:5,5,5,Montuno,247.479883,,247.447477,247.442949,,,247.436093,,,2.5,,,,1309,1301,2,,
Song_5,104:6,6,N,Montuno,,,,247.582663,,,,247.573928,,,,,,,,,6.5,
Song_5,104:7,7,N,Montuno,,247.698106,247.707773,,,,247.693843,247.722243,,,502,498,2,1310,1302,2,6.5,
Song_5,104:8,8,N,Montuno,,,247.865304,247.864527,,,,247.857853,,,,,,1311,1302,,6.5,
Song_5,104:9,9,1,Montuno,,,,,,247.990906,,,,,,,,,,,,
Song_5,104:10,10,N,Montuno,,,,248.128892,,,,248.145519,,,,,,,,,7,
Song_5,104:11,11,N,Montuno,,,,,,,,248.290823,,,,,,,,,7,
Song_5,104:12,12,2,Montuno,,,248.408963,248.414741,,248.416027,,,,,,,,1312,1304,,,
Song_5,104:13,13,N,Montuno,,248.589826,,,,,248.549345,248.566905,,,503,500,1.5,,,2,7,
Song_5,104:14,14,N,Montuno,,,248.702334,,,,,248.677922,,,,,,1313,1306,,7,
Song_5,104:15,15,3,Montuno,248.833262,248.850745,248.828684,248.803204,,,248.836396,248.825076,,2.5,504,500,2,1314,1306,2,7,
Song_5,104:16,16,N,Montuno,,,,,,,,248.967397,,,,,,,,,7,
Song_5,105:1,1,N,Montuno,,,,249.122836,,,,249.136506,,,,,,,,,7,
Song_5,105:2,2,N,Montuno,,,249.273981,,,,,249.266515,,,,,,1316,1307,,7,
Song_5,105:3,3,4,Montuno,249.410435,,,,,,,249.395442,,2.5,,,,,,,7,
Song_5,105:4,4,N,Montuno,,,249.559251,249.541432,,,,249.554223,,,,,,1317,1309,,7.5,
Song_5,105:5,5,5,Montuno,249.72233,249.69952,249.701938,249.687277,,,249.701496,,,2.5,505,502,1.5,1318,1309,1.5,,
Song_5,105:6,6,N,Montuno,,,249.846231,,,,,249.823601,,,,,,1319,1310,,7,
Song_5,105:7,7,N,Montuno,,249.966892,249.982895,,,,249.982917,249.976214,,,506,502,2,1320,1311,2,7,
Song_5,105:8,8,N,Montuno,,,250.121445,250.108577,,,,250.115474,,,,,,1321,1311,,7,
